Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
02/28/2017,410,410,408.75,408.75,3.5,+0.86%,614538,1361513
02/27/2017,405.25,405.25,405.25,405.25,-0.75,-0.18%,622923,1341731
02/24/2017,406,406,406,406,-0.5,-0.12%,552303,1407617
02/23/2017,407,407,406.5,406.5,-1.5,-0.37%,422168,1465724
02/22/2017,409,409,408,408,-0.5,-0.12%,367426,1494778
02/21/2017,408.25,408.5,408,408.5,0,0.00%,416027,1501027
02/17/2017,408.5,408.5,408.5,408.5,-1.75,-0.43%,423431,1513203
02/16/2017,408,411,408,410.25,-0.75,-0.18%,428968,1514562
02/15/2017,410,411,410,411,1.75,+0.43%,489171,1521697
02/14/2017,409.25,409.25,409.25,409.25,0,0.00%,429807,1468620
02/13/2017,410,410,409.25,409.25,0.5,+0.12%,558540,1476705
02/10/2017,409,410,408.75,408.75,0.25,+0.06%,504656,1444819
02/09/2017,410,410,403.75,408.5,0,0.00%,596695,1402350
02/08/2017,408.5,408.5,408.5,408.5,-0.25,-0.06%,402582,1407731
02/07/2017,408.75,408.75,408.75,408.75,1.75,+0.43%,362323,1383789
02/06/2017,407,407,407,407,-0.25,-0.06%,220246,1369491
02/03/2017,407.25,407.25,407.25,407.25,-1,-0.24%,241126,1370548
02/02/2017,408.75,408.75,408.25,408.25,1,+0.25%,307822,1373480
02/01/2017,407,407.25,407,407.25,3.25,+0.80%,418512,1370671
01/31/2017,404,404,404,404,0,0.00%,256872,1346772
01/30/2017,404,404,403,404,-1.5,-0.37%,291317,1347712
01/27/2017,405,405.5,405,405.5,-0.75,-0.18%,205978,1356975
01/26/2017,406.25,406.25,406.25,406.25,-2.5,-0.61%,185949,1362908
01/25/2017,408.75,408.75,408.75,408.75,1.75,+0.43%,219246,1362184
01/24/2017,410,410,405,407,-2.25,-0.55%,299465,1351289
01/23/2017,409.25,409.25,409.25,409.25,0,0.00%,237591,1347392
01/20/2017,407.5,409.25,407,409.25,0.75,+0.18%,334216,1334670
01/19/2017,408.5,408.5,408.5,408.5,-0.5,-0.12%,284289,1342060
01/18/2017,410,410,409,409,-1.5,-0.37%,331892,1331735
01/17/2017,408.5,412,408.5,410.5,2.5,+0.61%,491173,1321861
01/13/2017,408.75,408.75,408,408,0,0.00%,306445,1311648
01/12/2017,404,408,402.75,408,1,+0.25%,453101,1290721
01/11/2017,404.5,407,404.5,407,0.5,+0.12%,349969,1266407
01/10/2017,406.5,406.5,406.5,406.5,-1.75,-0.43%,224506,1251333
01/09/2017,408.25,408.25,408.25,408.25,2,+0.49%,299218,1248605
01/06/2017,406.25,406.25,406.25,406.25,-2.5,-0.61%,266337,1235983
01/05/2017,409,409,408.75,408.75,1.25,+0.31%,343213,1237396
01/04/2017,405,409.75,405,407.5,2.75,+0.68%,276559,1241759
01/03/2017,404,404.75,404,404.75,3.25,+0.81%,253886,1244604
12/30/2016,401.5,401.5,401.5,401.5,-3,-0.74%,188016,1237487
12/29/2016,403,404.5,403,404.5,0.75,+0.19%,137691,1236192
12/28/2016,403.75,403.75,403.75,403.75,-6,-1.46%,181851,1230339
12/27/2016,405,409.75,405,409.75,7.75,+1.93%,193826,1231462
12/23/2016,402,402,402,402,-0.75,-0.19%,125988,1229942
12/22/2016,403,403,402,402.75,-0.75,-0.19%,150151,1237442
12/21/2016,405,405,403.5,403.5,-2.5,-0.62%,168955,1239972
12/20/2016,406,406,406,406,-0.25,-0.06%,162184,1227436
12/19/2016,406.25,406.25,406.25,406.25,0.25,+0.06%,132790,1218673
12/16/2016,406,406,406,406,0,0.00%,171720,1221936
12/15/2016,406,406,406,406,-3.75,-0.92%,197136,1221449
12/14/2016,405,409.75,404,409.75,0.75,+0.18%,130599,1221985
12/13/2016,410,410,409,409,0.25,+0.06%,202800,1219931
12/12/2016,408.75,408.75,408.75,408.75,0,0.00%,176176,1218748
12/09/2016,408.75,408.75,408.75,408.75,3.5,+0.86%,189012,1218812
12/08/2016,405.25,405.25,405.25,405.25,-0.25,-0.06%,263894,1218425
12/07/2016,405.5,405.5,405.5,405.5,-2.75,-0.67%,172807,1221645
12/06/2016,408.75,409,406.5,408.25,-0.5,-0.12%,253820,1221274
12/05/2016,407,409.25,407,408.75,6,+1.49%,309228,1219481
12/02/2016,402.75,402.75,402.75,402.75,1,+0.25%,204035,1238970
12/01/2016,401,402.25,401,401.75,-1.75,-0.43%,270224,1242729
11/30/2016,403.5,403.5,403.5,403.5,0,0.00%,263796,1233882
11/29/2016,403.5,403.5,403.5,403.5,-5.5,-1.34%,544445,1236807
11/28/2016,409,409,409,409,1.25,+0.31%,519279,1264289
11/25/2016,407.75,407.75,407.75,407.75,-0.5,-0.12%,372100,1296732
11/23/2016,408.25,408.25,408.25,408.25,-1.75,-0.43%,408025,1341620
11/22/2016,410,410,410,410,0.5,+0.12%,412148,1348656
11/21/2016,409.5,409.5,409.5,409.5,3.75,+0.92%,338173,1370482
11/18/2016,405.75,405.75,405.75,405.75,4,+1.00%,349882,1379181
11/17/2016,401.75,401.75,401.75,401.75,0.5,+0.12%,387432,1389978
11/16/2016,405,405,401.25,401.25,-1.75,-0.43%,285158,1395928
11/15/2016,403,403,403,403,3.75,+0.94%,377977,1398285
11/14/2016,400.25,400.25,399.25,399.25,-3,-0.75%,344090,1401516
11/11/2016,402.25,402.25,402.25,402.25,-2.75,-0.68%,397947,1410294
11/10/2016,405,406,403.75,405,1.75,+0.43%,513917,1386026
11/09/2016,411,411,403.25,403.25,-8,-1.95%,582599,1368349
11/08/2016,404.75,411.25,404.75,411.25,2,+0.49%,629152,1346960
11/07/2016,409.25,409.25,409.25,409.25,0,0.00%,378219,1337906
11/04/2016,409.25,409.25,409.25,409.25,1.25,+0.31%,220450,1333544
11/03/2016,405.75,408,402.5,408,0.5,+0.12%,225262,1329761
11/02/2016,407.5,407.5,407.5,407.5,-0.75,-0.18%,405185,1334642
11/01/2016,408.25,408.25,408.25,408.25,-3.75,-0.91%,364468,1345452
10/31/2016,412,412,412,412,-1.25,-0.30%,290058,1351888
10/28/2016,413.25,413.25,413.25,413.25,-2.75,-0.66%,205150,1349222
10/27/2016,416,416,416,416,3,+0.73%,341505,1341056
10/26/2016,413,413,413,413,2.5,+0.61%,276978,1346150
10/25/2016,410.5,410.5,410.5,410.5,0.5,+0.12%,201511,1335614
10/24/2016,410.25,410.25,410,410,-2.25,-0.55%,237625,1335170
10/21/2016,412.25,412.25,412.25,412.25,0.5,+0.12%,190076,1330117
10/20/2016,411.75,411.75,411.75,411.75,-3.75,-0.90%,248645,1331769
10/19/2016,415.5,415.5,415.5,415.5,2.5,+0.61%,255336,1327115
10/18/2016,413,413,413,413,1.5,+0.36%,206901,1316500
10/17/2016,411.5,411.5,411.5,411.5,-0.5,-0.12%,225654,1315447
10/14/2016,415,415,409.5,412,-2.75,-0.66%,428770,1312586
10/13/2016,414.75,414.75,414.75,414.75,10.25,+2.53%,299683,1320973
10/12/2016,410.75,410.75,404.5,404.5,-6,-1.46%,306527,1320921
10/11/2016,410.5,410.5,410.5,410.5,0.75,+0.18%,227469,1305996
10/10/2016,409.75,409.75,409.75,409.75,3,+0.74%,154639,1300265
10/07/2016,406.75,406.75,406.75,406.75,-0.75,-0.18%,246785,1293774
10/06/2016,407.5,407.5,407.5,407.5,-5.75,-1.39%,238104,1299431
10/05/2016,413.25,413.25,413.25,413.25,-0.25,-0.06%,204566,1301132
10/04/2016,410,413.5,410,413.5,3,+0.73%,214026,1310849
10/03/2016,410.5,410.5,410.5,410.5,6.75,+1.67%,321364,1322260
09/30/2016,403.75,403.75,403.75,403.75,8,+2.02%,343497,1324250
09/29/2016,395.75,395.75,395.75,395.75,-0.5,-0.13%,151366,1315289
09/28/2016,396.25,396.25,396.25,396.25,-2.25,-0.56%,143509,1311334
09/27/2016,398.5,398.5,398.5,398.5,2.25,+0.57%,191965,1307114
09/26/2016,396.25,396.25,396.25,396.25,-5.75,-1.43%,226310,1310291
09/23/2016,402,402,402,402,-1.25,-0.31%,239216,1310933
09/22/2016,403.25,403.25,403.25,403.25,-3,-0.74%,167353,1301387
09/21/2016,405,406.25,402.75,406.25,0,0.00%,142023,1295338
09/20/2016,402,406.25,402,406.25,4,+0.99%,169214,1299946
09/19/2016,402.25,402.25,402.25,402.25,0.25,+0.06%,194345,1298897
09/16/2016,402,402,402,402,5.5,+1.39%,240298,1289188
09/15/2016,396.5,396.5,396.5,396.5,-1.25,-0.31%,200086,1289462
09/14/2016,397.75,397.75,397.75,397.75,1.5,+0.38%,178194,1281042
09/13/2016,396.25,396.25,396.25,396.25,-7,-1.74%,231939,1283735
09/12/2016,400.25,403.25,400.25,403.25,0,0.00%,278408,1284937
09/09/2016,402,403.25,402,403.25,2.25,+0.56%,217599,1291810
09/08/2016,402,402,401,401,0.5,+0.12%,221740,1305654
09/07/2016,400.5,400.5,400.5,400.5,2,+0.50%,232052,1310453
09/06/2016,398.5,398.5,398.5,398.5,2.5,+0.63%,202741,1317098
09/02/2016,396.75,396.75,396,396,3,+0.76%,237630,1327599
09/01/2016,393,393,393,393,7,+1.81%,288522,1325768
08/31/2016,380.25,386,380.25,386,-1,-0.26%,322463,1317067
08/30/2016,390.75,390.75,387,387,-4.25,-1.09%,485657,1296621
08/29/2016,391.25,391.25,391.25,391.25,0,0.00%,423573,1310763
08/26/2016,393.75,393.75,391.25,391.25,-3.5,-0.89%,345609,1319892
08/25/2016,394.75,395,394.75,394.75,0.25,+0.06%,315914,1361810
08/24/2016,394.5,394.5,394.5,394.5,-1,-0.25%,267060,1371092
08/23/2016,395.5,395.5,395.5,395.5,-3.5,-0.88%,292372,1370132
08/22/2016,399,399,399,399,-0.75,-0.19%,230242,1362922
08/19/2016,399.75,399.75,399.75,399.75,-1.75,-0.44%,285176,1370161
08/18/2016,398,401.5,398,401.5,2.75,+0.69%,247592,1388896
08/17/2016,398.75,398.75,398.75,398.75,1,+0.25%,308912,1383869
08/16/2016,397.75,397.75,397.75,397.75,-2,-0.50%,256050,1379265
08/15/2016,399.75,399.75,399.75,399.75,-0.75,-0.19%,272312,1378690
08/12/2016,400.5,400.5,400.5,400.5,3,+0.75%,551543,1381675
08/11/2016,397.5,397.5,397.5,397.5,0.5,+0.13%,332188,1376462
08/10/2016,392,397,392,397,0,0.00%,384108,1366041
08/09/2016,397,397,397,397,-1.25,-0.31%,366278,1360945
08/08/2016,401.75,401.75,398.25,398.25,0.75,+0.19%,399689,1353702
08/05/2016,397.5,397.5,397.5,397.5,1.75,+0.44%,403746,1339960
08/04/2016,395.75,395.75,395.75,395.75,-2.25,-0.57%,282108,1340285
08/03/2016,398,398,398,398,2.25,+0.57%,281519,1331175
08/02/2016,395.75,395.75,395.75,395.75,3.75,+0.96%,392586,1339998
08/01/2016,395,395,392,392,-6.75,-1.69%,257825,1328312
07/29/2016,398.75,398.75,398.75,398.75,3.5,+0.89%,275552,1318159
07/28/2016,395.25,395.25,395.25,395.25,-1,-0.25%,253007,1309073
07/27/2016,396.25,396.25,396.25,396.25,0.25,+0.06%,235167,1305595
07/26/2016,395,396,395,396,0,0.00%,259031,1309528
07/25/2016,396,396,396,396,-1.25,-0.31%,279908,1297173
07/22/2016,395,397.25,395,397.25,-0.75,-0.19%,311142,1302352
07/21/2016,395,398,395,398,-0.25,-0.06%,293595,1308827
07/20/2016,398.25,398.25,398.25,398.25,0.75,+0.19%,349746,1300945
07/19/2016,397.5,397.5,397.5,397.5,-6.75,-1.67%,272129,1298151
07/18/2016,404.25,404.25,404.25,404.25,5,+1.25%,238220,1286956
07/15/2016,399.25,399.25,399.25,399.25,-3,-0.75%,307691,1296559
07/14/2016,402.25,402.25,402.25,402.25,-2.75,-0.68%,356993,1297800
07/13/2016,405,405,405,405,2.5,+0.62%,369148,1295965
07/12/2016,402.5,402.5,402.5,402.5,4.5,+1.13%,373691,1297529
07/11/2016,398,398,398,398,-4.75,-1.18%,316182,1300656
07/08/2016,402.75,402.75,402.75,402.75,4.75,+1.19%,310644,1291247
07/07/2016,398,398,398,398,1,+0.25%,346920,1282715
07/06/2016,400,401.5,397,397,-4.5,-1.12%,359027,1278095
07/05/2016,404,404,401.5,401.5,-5.25,-1.29%,408467,1288110
07/01/2016,406.75,406.75,406.75,406.75,1,+0.25%,342311,1290964
06/30/2016,405.75,405.75,405.75,405.75,1.75,+0.43%,620862,1304462
06/29/2016,410,410,404,404,-6.25,-1.52%,434670,1302638
06/28/2016,415,415,410,410.25,0.25,+0.06%,425492,1333078
06/27/2016,415,415,410,410,2.5,+0.61%,392794,1355943
06/24/2016,407.5,407.5,407.5,407.5,-2.25,-0.55%,546670,1375060
06/23/2016,409.75,409.75,409.75,409.75,-1.25,-0.30%,455608,1438140
06/22/2016,410,411,410,411,-1,-0.24%,490059,1445998
06/21/2016,412,412,412,412,-3.25,-0.78%,702297,1479366
06/20/2016,415.25,415.25,415.25,415.25,-2.75,-0.66%,480633,1490748
06/17/2016,418,418,418,418,5.5,+1.33%,446774,1500627
06/16/2016,415,415,412.5,412.5,1,+0.24%,449193,1473468
06/15/2016,411.5,411.5,411.5,411.5,-1.5,-0.36%,447132,1478484
06/14/2016,410,413,410,413,0.75,+0.18%,544940,1480701
06/13/2016,412,412.25,412,412.25,1.75,+0.43%,691876,1493717
06/10/2016,410.5,410.5,410.5,410.5,-0.25,-0.06%,615677,1491317
06/09/2016,410.75,410.75,410.75,410.75,-5,-1.20%,555762,1484635
06/08/2016,415.75,415.75,415.75,415.75,-0.5,-0.12%,747204,1485061
06/07/2016,419,419,416.25,416.25,0.5,+0.12%,577310,1466703
06/06/2016,415,415.75,415,415.75,1.5,+0.36%,471850,1462882
06/03/2016,414.25,414.25,414.25,414.25,0.5,+0.12%,386254,1439650
06/02/2016,413.75,413.75,413.75,413.75,-0.25,-0.06%,452013,1430806
06/01/2016,414,414,414,414,4,+0.98%,386934,1433696
05/31/2016,410,410,410,410,-2,-0.49%,390552,1411252
05/27/2016,412,412,412,412,0,0.00%,333510,1429793
05/26/2016,412,412,412,412,3.75,+0.92%,458467,1425291
05/25/2016,408.25,408.25,408.25,408.25,0.25,+0.06%,327739,1426756
05/24/2016,408,408,408,408,-0.25,-0.06%,301015,1412921
05/23/2016,408.25,408.25,408.25,408.25,1.25,+0.31%,295638,1393314
05/20/2016,407,407,407,407,-1.75,-0.43%,342124,1383155
05/19/2016,408.75,408.75,408.75,408.75,-5.5,-1.33%,386029,1379978
05/18/2016,414.25,414.25,414.25,414.25,0,0.00%,339436,1374863
05/17/2016,414.25,414.25,414.25,414.25,0,0.00%,348191,1353223
05/16/2016,414.25,414.25,414.25,414.25,0.75,+0.18%,274065,1330588
05/13/2016,413.5,413.5,413.5,413.5,-1.25,-0.30%,278773,1323909
05/12/2016,419,419,414.75,414.75,6.25,+1.53%,343716,1324517
05/11/2016,408.5,408.5,408.5,408.5,-2,-0.49%,307910,1314263
05/10/2016,410.5,410.5,410.5,410.5,10,+2.50%,463439,1323691
05/09/2016,396,400.5,396,400.5,-4,-0.99%,271767,1317196
05/06/2016,404.5,404.5,404.5,404.5,3.25,+0.81%,212554,1320326
05/05/2016,401.25,401.25,401.25,401.25,-3.25,-0.80%,286810,1322623
05/04/2016,404.5,404.5,404.5,404.5,-0.75,-0.19%,312052,1343894
05/03/2016,405.25,405.25,405.25,405.25,-7,-1.70%,397456,1363422
05/02/2016,412.25,412.25,412.25,412.25,0.75,+0.18%,237723,1372705
04/29/2016,411.5,411.5,411.5,411.5,-0.75,-0.18%,222415,1372657
04/28/2016,412.25,412.25,412.25,412.25,0.25,+0.06%,470368,1372573
04/27/2016,415,415,412,412,-3,-0.72%,386041,1380780
04/26/2016,415,415,415,415,3,+0.73%,449739,1402906
04/25/2016,412,412,412,412,5.75,+1.42%,535576,1429093
04/22/2016,406.25,406.25,406.25,406.25,-4.25,-1.04%,627132,1434052
04/21/2016,410.5,410.5,410.5,410.5,-4.75,-1.14%,754890,1474642
04/20/2016,416.5,416.5,415.25,415.25,2.25,+0.54%,715781,1462327
04/19/2016,416.5,416.5,413,413,2.5,+0.61%,745541,1439932
04/18/2016,410,410.5,410,410.5,0.5,+0.12%,584749,1457282
04/15/2016,409.5,410,409.5,410,0.5,+0.12%,667733,1442678
04/14/2016,409.5,409.5,409.5,409.5,0.25,+0.06%,665938,1433812
04/13/2016,407,409.5,407,409.25,6.5,+1.61%,853919,1454885
04/12/2016,402.75,402.75,402.75,402.75,3,+0.75%,712799,1464480
04/11/2016,399.75,399.75,399.75,399.75,-5,-1.24%,521562,1454300
04/08/2016,404.75,404.75,404.75,404.75,0.5,+0.12%,446199,1430827
04/07/2016,404.25,404.25,404.25,404.25,2,+0.50%,545611,1442171
04/06/2016,402.25,402.25,402.25,402.25,0.5,+0.12%,333645,1438697
04/05/2016,401.75,401.75,401.75,401.75,1.75,+0.44%,400127,1439814
04/04/2016,400,400,400,400,0.25,+0.06%,337521,1426304
04/01/2016,399.75,399.75,399.75,399.75,3,+0.76%,533150,1420491
03/31/2016,396.75,396.75,396.75,396.75,-3.25,-0.81%,930250,1387787
03/30/2016,400,400,400,400,-4.75,-1.17%,355453,1331296
03/29/2016,404.75,404.75,404.75,404.75,1.25,+0.31%,299751,1328820
03/28/2016,403.5,403.5,403.5,403.5,0,0.00%,214084,1343215
03/24/2016,403.5,403.5,403.5,403.5,1,+0.25%,239604,1343262
03/23/2016,402.5,402.5,402.5,402.5,-1.25,-0.31%,216264,1343088
03/22/2016,409.5,409.5,403.75,403.75,-1.25,-0.31%,227116,1338870
03/21/2016,405,405,405,405,0.75,+0.19%,163600,1351951
03/18/2016,404.25,404.25,404.25,404.25,-0.5,-0.12%,138924,1354240
03/17/2016,404.75,404.75,404.75,404.75,0.25,+0.06%,335314,1357868
03/16/2016,409.5,409.5,404.5,404.5,-1,-0.25%,169380,1350561
03/15/2016,405.5,405.5,405.5,405.5,1.75,+0.43%,168615,1349275
03/14/2016,403.75,403.75,403.75,403.75,-1.25,-0.31%,255231,1357424
03/11/2016,405,405,405,405,0,0.00%,202193,1365224
03/10/2016,405,405,405,405,1.5,+0.37%,311251,1363792
03/09/2016,403.5,403.5,403.5,403.5,-1.5,-0.37%,249546,1368918
03/08/2016,405,405,405,405,0.75,+0.19%,290660,1356292
03/07/2016,404.25,404.25,404.25,404.25,1,+0.25%,277143,1354307
03/04/2016,405,405,403.25,403.25,2,+0.50%,285317,1347052
03/03/2016,401.25,401.25,401.25,401.25,0,0.00%,243100,1348165
03/02/2016,401.25,401.25,401.25,401.25,0,0.00%,213787,1328852
03/01/2016,401,401.25,401,401.25,-1.25,-0.31%,274149,1325794
02/29/2016,402.5,402.5,402.5,402.5,-1.5,-0.37%,259388,1327578
02/26/2016,404,404,404,404,0.25,+0.06%,401199,1321154
02/25/2016,403.75,403.75,403.75,403.75,-1.5,-0.37%,467479,1339553
02/24/2016,405.25,405.25,405.25,405.25,0,0.00%,483537,1350372
02/23/2016,405.25,405.25,405.25,405.25,-4.5,-1.10%,378849,1355719
02/22/2016,409.75,409.75,409.75,409.75,3,+0.74%,520808,1344345
02/19/2016,406.75,406.75,406.75,406.75,-0.75,-0.18%,434841,1347390
02/18/2016,407.5,407.5,407.5,407.5,-1.5,-0.37%,508124,1389941
02/17/2016,409,409,409,409,-0.75,-0.18%,352331,1409816
02/16/2016,409.75,409.75,409.75,409.75,0,0.00%,414960,1407062
02/12/2016,409.75,409.75,409.75,409.75,0,0.00%,389772,1417315
02/11/2016,409.75,409.75,409.75,409.75,3.75,+0.92%,429267,1414957
02/10/2016,406,406,406,406,-0.5,-0.12%,298102,1394611
02/09/2016,406.5,406.5,406.5,406.5,-0.5,-0.12%,512009,1403163
02/08/2016,407,407,407,407,-3,-0.73%,405296,1376947
02/05/2016,410,410,410,410,-0.5,-0.12%,432069,1366448
02/04/2016,410.5,410.5,410.5,410.5,-1.25,-0.30%,307954,1378512
02/03/2016,411.75,411.75,411.75,411.75,-1.5,-0.36%,285102,1381362
02/02/2016,413.25,413.25,413.25,413.25,-2,-0.48%,361731,1368832
02/01/2016,415.25,415.25,415.25,415.25,-2.25,-0.54%,215664,1365976
01/29/2016,410,417.5,410,417.5,4.75,+1.15%,342045,1371003
01/28/2016,412.75,412.75,412.75,412.75,-3,-0.72%,296201,1360910
01/27/2016,410,415.75,410,415.75,-1.75,-0.42%,281895,1369198
01/26/2016,417.5,417.5,417.5,417.5,0,0.00%,270473,1356442
01/25/2016,417.5,417.5,417.5,417.5,1.25,+0.30%,243626,1362532
01/22/2016,414,417.5,410,416.25,1.75,+0.42%,268229,1376368
01/21/2016,414.5,414.5,414.5,414.5,0.5,+0.12%,422638,1378826
01/20/2016,414,414,414,414,0.5,+0.12%,304384,1391403
01/19/2016,413.5,413.5,413.5,413.5,2,+0.49%,377638,1390878
01/15/2016,411.5,411.5,411.5,411.5,1.5,+0.37%,278920,1394082
01/14/2016,410,410,410,410,-0.75,-0.18%,292510,1392459
01/13/2016,410.75,410.75,410.75,410.75,0,0.00%,397060,1388756
01/12/2016,410.75,410.75,410.75,410.75,0.75,+0.18%,488576,1388762
01/11/2016,410,410,410,410,-6.75,-1.62%,297201,1393414
01/08/2016,414,416.75,414,416.75,2.75,+0.66%,318433,1373861
01/07/2016,414,414,414,414,0.5,+0.12%,236463,1364986
01/06/2016,413.5,413.5,413.5,413.5,0,0.00%,214733,1358585
01/05/2016,413.5,413.5,413.5,413.5,-1.5,-0.36%,227109,1356517
01/04/2016,415,415,415,415,-1.5,-0.36%,319925,1350186
12/31/2015,416.5,416.5,416.5,416.5,-1,-0.24%,121200,1334128
12/30/2015,417.5,417.5,417.5,417.5,1.5,+0.36%,152896,1324266
12/29/2015,416,416,416,416,1.25,+0.30%,190268,1317814
12/28/2015,414.75,414.75,414.75,414.75,-1.25,-0.30%,151782,1300355
12/24/2015,415,416,415,416,-0.25,-0.06%,78625,1287316
12/23/2015,416,416.25,416,416.25,-0.5,-0.12%,132722,1294533
12/22/2015,416.75,416.75,416.75,416.75,0,0.00%,191559,1284149
12/21/2015,416.75,416.75,416.75,416.75,0.5,+0.12%,182842,1281390
12/18/2015,416.25,416.25,416.25,416.25,0,0.00%,283300,1276046
12/17/2015,415,417.5,415,416.25,1.5,+0.36%,403110,1275554
12/16/2015,417,417,414.75,414.75,-2.75,-0.66%,222217,1271370
12/15/2015,417.5,417.5,417.5,417.5,0,0.00%,147167,1263718
"Downloaded from Barchart.com as of 10-22-2022 10:11am CDT"
