Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
04/30/2021,485.5,495.75,484.25,494.75,7.25,+1.49%,356259,1669392
04/29/2021,485.25,489.5,481,487.5,0,0.00%,372048,1666039
04/28/2021,493,496,479,487.5,-6.25,-1.27%,703024,1669989
04/27/2021,498.25,518.75,488.25,493.75,-3.5,-0.70%,856417,1698687
04/26/2021,488,498,486.5,497.25,9,+1.84%,628639,1756880
04/23/2021,489.75,489.75,484.75,488.25,-2.25,-0.46%,530291,1785870
04/22/2021,483,493,481,490.5,7.75,+1.61%,545373,1831888
04/21/2021,481.75,486.5,477.25,482.75,1.75,+0.36%,493888,1823898
04/20/2021,474.75,484.5,474.5,481,5.75,+1.21%,485585,1810407
04/19/2021,471.75,476.5,471,475.25,4.75,+1.01%,261303,1808333
04/16/2021,470,472,468.5,470.5,0.5,+0.11%,365946,1819509
04/15/2021,472,476.25,468.5,470,-2.5,-0.53%,404770,1815949
04/14/2021,467,473.75,466.25,472.5,5.25,+1.12%,532487,1811784
04/13/2021,461.25,470,461,467.25,5.5,+1.19%,519590,1793078
04/12/2021,459.75,464,458.25,461.75,0.25,+0.05%,417315,1781820
04/09/2021,459,462.5,458.25,461.5,3.25,+0.71%,541450,1781952
04/08/2021,452.5,459.25,452.25,458.25,4.5,+0.99%,551235,1772043
04/07/2021,451,454.5,450,453.75,2.75,+0.61%,322107,1767396
04/06/2021,455,457.5,450.5,451,-5.75,-1.26%,279820,1763485
04/05/2021,447,457.75,447,456.75,9.25,+2.07%,332985,1768738
04/01/2021,449.25,453.75,445.25,447.5,0.25,+0.06%,544479,1764174
03/31/2021,426.25,449.75,423.5,447.25,19.5,+4.56%,413673,1747966
03/30/2021,431.5,431.5,423.75,427.75,-4.25,-0.98%,280119,1740902
03/29/2021,433.75,434,431.25,432,-3.25,-0.75%,217998,1747741
03/26/2021,433,436,431.75,435.25,1.75,+0.40%,212799,1745549
03/25/2021,435,435.25,432,433.5,-2.25,-0.52%,255575,1746545
03/24/2021,435,437,433.25,435.75,0,0.00%,168847,1744484
03/23/2021,435.75,438.25,433,435.75,1,+0.23%,217179,1747316
03/22/2021,433.25,435.25,432.5,434.75,-0.75,-0.17%,228880,1751462
03/19/2021,432,435.5,430.5,435.5,3,+0.69%,291767,1753351
03/18/2021,434.25,435.5,431,432.5,-3,-0.69%,313472,1767332
03/17/2021,434.25,435.75,432.5,435.5,-0.75,-0.17%,245044,1785985
03/16/2021,435,436.5,432,436.25,0.25,+0.06%,253186,1790781
03/15/2021,436,436.25,433,436,-1,-0.23%,266162,1790773
03/12/2021,440,440.5,435.25,437,-4.5,-1.02%,232144,1788597
03/11/2021,440.25,442,437,441.5,2.25,+0.51%,243377,1790287
03/10/2021,441,441.5,435.25,439.25,-2.75,-0.62%,322140,1790562
03/09/2021,438.5,442,435.75,442,2.5,+0.57%,270464,1790049
03/08/2021,438.5,440,435,439.5,1,+0.23%,337944,1789945
03/05/2021,434.25,439.5,433.5,438.5,3.5,+0.80%,302549,1793871
03/04/2021,432.25,437.5,431.25,435,2.25,+0.52%,342316,1791277
03/03/2021,432.5,433.5,429.25,432.75,0.25,+0.06%,261120,1794272
03/02/2021,428,433.25,424.5,432.5,4.25,+0.99%,322696,1799033
03/01/2021,428,429,425,428.25,1.25,+0.29%,262399,1812906
02/26/2021,428.25,430.75,425,427,-4.5,-1.04%,316735,1810927
02/25/2021,433,434.75,426.75,431.5,-2.5,-0.58%,551515,1829166
02/24/2021,430,436,429,434,3.25,+0.75%,502755,1878631
02/23/2021,429.5,432,428.5,430.75,0.5,+0.12%,438336,1928495
02/22/2021,425.25,430.5,423.75,430.25,5.75,+1.35%,381756,1930540
02/19/2021,422,428.5,421.5,424.5,1.75,+0.41%,489399,1946618
02/18/2021,421.75,423.75,420.25,422.75,1.5,+0.36%,294173,1978076
02/17/2021,420,421.5,417.25,421.25,-0.25,-0.06%,306024,1960546
02/16/2021,418.75,421.5,415.75,421.5,4.5,+1.08%,320943,1948459
02/12/2021,417.5,420.25,417,417,-1.5,-0.36%,256182,1969939
02/11/2021,416,418.5,412.5,418.5,1.75,+0.42%,576040,1969831
02/10/2021,418.5,418.5,413,416.75,-1.75,-0.42%,624041,1964305
02/09/2021,420,421,413.75,418.5,-1.75,-0.42%,816969,1970144
02/08/2021,418.75,420.25,416.25,420.25,1.75,+0.42%,573263,1966723
02/05/2021,412.5,419,412.25,418.5,5,+1.21%,441734,1966245
02/04/2021,411,415.5,410.75,413.5,2.25,+0.55%,454726,1974259
02/03/2021,411,415,410,411.25,0,0.00%,432927,1967188
02/02/2021,410.25,412.75,408.75,411.25,0.25,+0.06%,356014,1951339
02/01/2021,409.75,411,405.5,411,1.25,+0.31%,434526,1957914
01/29/2021,404.5,411.25,402.25,409.75,4.25,+1.05%,600710,1959084
01/28/2021,405,410.25,403,405.5,0,0.00%,538187,1948211
01/27/2021,407.25,412,404,405.5,-1.75,-0.43%,442160,1927322
01/26/2021,403.75,408.75,403.25,407.25,2.75,+0.68%,471209,1923315
01/25/2021,400.25,407.5,399.75,404.5,3,+0.75%,491466,1910924
01/22/2021,409.5,409.75,399.75,401.5,-7.5,-1.83%,529164,1905956
01/21/2021,406.75,411.5,406.5,409,0,0.00%,329704,1917236
01/20/2021,411.25,412,407,409,-3,-0.73%,429230,1904855
01/19/2021,409.25,415,409,412,2,+0.49%,392880,1893524
01/15/2021,409,413.5,407.5,410,1,+0.24%,376481,1904094
01/14/2021,403,411,402,409,0.25,+0.06%,449195,1908872
01/13/2021,412.75,418,406,408.75,-4.25,-1.03%,676576,1901075
01/12/2021,407.75,417,406.5,413,5.25,+1.29%,640244,1891208
01/11/2021,407.25,410,406.5,407.75,0.5,+0.12%,368926,1852406
01/08/2021,408.75,409.75,406.25,407.25,-1.5,-0.37%,342813,1856277
01/07/2021,408.5,409.5,405,408.75,0,0.00%,377967,1837912
01/06/2021,406,409.75,405.5,408.75,2.75,+0.68%,388348,1813505
01/05/2021,405,406.75,403.75,406,3,+0.74%,400120,1778403
01/04/2021,402.25,407.75,401.75,403,-0.25,-0.06%,488935,1766227
12/31/2020,402.5,404.75,401.25,403.25,1,+0.25%,299800,1749737
12/30/2020,399,403,399,402.25,2.75,+0.69%,297933,1736283
12/29/2020,398.5,400,398.25,399.5,0.75,+0.19%,364769,1722252
12/28/2020,398,399,397.25,398.75,1.25,+0.31%,249793,1706261
12/24/2020,396.75,398,396.25,397.5,0.75,+0.19%,126521,1704389
12/23/2020,395.5,398,395.5,396.75,0.25,+0.06%,265960,1707911
12/22/2020,397.5,397.75,396,396.5,-1,-0.25%,237245,1697882
12/21/2020,399,399,396.5,397.5,-0.75,-0.19%,231372,1688402
12/18/2020,397.5,399,396.75,398.25,0,0.00%,233461,1686203
12/17/2020,396.75,398.5,396.25,398.25,1,+0.25%,193007,1673137
12/16/2020,396.5,397.75,395,397.25,1.5,+0.38%,191860,1671983
12/15/2020,395.5,396,394.25,395.75,0.5,+0.13%,162184,1671904
12/14/2020,395.75,396.75,394.5,395.25,-0.25,-0.06%,171541,1662936
12/11/2020,395.25,395.75,394.5,395.5,0,0.00%,193782,1664356
12/10/2020,395,396.5,394.25,395.5,1.5,+0.38%,243317,1661107
12/09/2020,393.25,394.75,393.25,394,0.75,+0.19%,164090,1661184
12/08/2020,393,394.25,393,393.25,-1.75,-0.44%,188424,1662063
12/07/2020,392,395.25,391.25,395,2,+0.51%,271812,1662787
12/04/2020,393,393.25,392.25,393,-0.75,-0.19%,254507,1666136
12/03/2020,392.75,394,392.5,393.75,1.25,+0.32%,283478,1667785
12/02/2020,391.25,392.5,391,392.5,0.25,+0.06%,323440,1667222
12/01/2020,393.5,393.75,391.75,392.25,0.25,+0.06%,297200,1670784
11/30/2020,397,397,392,392,-4.75,-1.20%,344604,1671152
11/27/2020,395.25,396.75,395.25,396.75,2,+0.51%,253224,1669421
11/25/2020,394.5,395.25,393.5,394.75,0,0.00%,489555,1681027
11/24/2020,395.75,396.25,393.5,394.75,-1,-0.25%,472744,1714374
11/23/2020,397.5,398.75,394.25,395.75,-0.25,-0.06%,417139,1737962
11/20/2020,397,399.5,396,396,-0.25,-0.06%,387055,1747457
11/19/2020,397.25,398.25,396,396.25,-1.75,-0.44%,367173,1776929
11/18/2020,396,399.25,396,398,1,+0.25%,480326,1777905
11/17/2020,396.25,397.5,396,397,0.75,+0.19%,390882,1783436
11/16/2020,393.75,396.75,393.5,396.25,2.25,+0.57%,294416,1757578
11/13/2020,392.5,394.75,392.5,394,1.25,+0.32%,427229,1769356
11/12/2020,393.75,395.25,392.5,392.75,-1.75,-0.44%,525358,1764214
11/11/2020,396.5,396.5,392.5,394.5,-1.25,-0.32%,682911,1764897
11/10/2020,392,398,391.75,395.75,3.75,+0.96%,816325,1760320
11/09/2020,390.5,393,389.25,392,1.75,+0.45%,451235,1727331
11/06/2020,393,393,389.5,390.25,0,0.00%,439357,1735491
11/05/2020,386.5,391.75,386.25,390.25,2.25,+0.58%,506358,1726575
11/04/2020,391.25,394,386,388,-2.75,-0.70%,376777,1710506
11/03/2020,392.75,393,390,390.75,1,+0.26%,357580,1703764
11/02/2020,388.25,390.75,388.25,389.75,0.75,+0.19%,312588,1693695
10/30/2020,391,391.25,388,389,0,0.00%,415828,1694701
10/29/2020,389.5,390.75,388,389,0.25,+0.06%,526054,1699393
10/28/2020,393,393,388.5,388.75,-5.5,-1.40%,651458,1698292
10/27/2020,394.75,396.75,394,394.25,0.75,+0.19%,426691,1682271
10/26/2020,394.75,395.5,391.25,393.5,-2,-0.51%,387501,1673198
10/23/2020,397,397,394.75,395.5,-1,-0.25%,343211,1657517
10/22/2020,396.5,397.5,395.5,396.5,-0.75,-0.19%,360125,1664566
10/21/2020,397.75,398.5,397,397.25,-1,-0.25%,425593,1652311
10/20/2020,397.25,398.5,396.75,398.25,1,+0.25%,325244,1622230
10/19/2020,397.25,397.75,396,397.25,0.5,+0.13%,308939,1608349
10/16/2020,395.75,399,395.5,396.75,1.25,+0.32%,404290,1585898
10/15/2020,395.5,396.25,394.5,395.5,0,0.00%,437391,1572682
10/14/2020,395,395.75,394,395.5,-0.25,-0.06%,325354,1552548
10/13/2020,395.75,396,394.25,395.75,1,+0.25%,218471,1550756
10/12/2020,398.25,398.25,394.5,394.75,-2.75,-0.69%,335214,1544031
10/09/2020,394.25,398.5,394.25,397.5,2.5,+0.63%,496635,1538606
10/08/2020,397,398.25,394.25,395,-2.5,-0.63%,351759,1531693
10/07/2020,398,398.75,397,397.5,0.25,+0.06%,316359,1542463
10/06/2020,396,398.75,396,397.25,1,+0.25%,347480,1550416
10/05/2020,395,397,395,396.25,1,+0.25%,197265,1540476
10/02/2020,395.75,397,395,395.25,-0.75,-0.19%,295747,1543526
10/01/2020,395,398.25,395,396,-0.25,-0.06%,359714,1525177
09/30/2020,390,398.5,389.5,396.25,6.5,+1.67%,550965,1526778
09/29/2020,391,391,389,389.75,-2.5,-0.64%,227840,1513913
09/28/2020,391,394,390,392.25,0.5,+0.13%,250214,1514106
09/25/2020,389.75,394,389.75,391.75,0.75,+0.19%,207125,1506366
09/24/2020,391.75,392,390,391,-1.5,-0.38%,244503,1507993
09/23/2020,393,393,391.25,392.5,-1,-0.25%,201237,1508897
09/22/2020,393,395.5,393,393.5,0.25,+0.06%,262603,1502375
09/21/2020,396.75,397.5,392.25,393.25,-4.5,-1.13%,335066,1502526
09/18/2020,395,397.75,394.5,397.75,2,+0.51%,336998,1498989
09/17/2020,396.25,397.5,393.5,395.75,0.25,+0.06%,387152,1482261
09/16/2020,392.25,400,390,395.5,2.5,+0.64%,257890,1466809
09/15/2020,395,395.25,392.75,393,-2.5,-0.63%,220795,1458330
09/14/2020,396,396.25,393.75,395.5,-0.5,-0.13%,223457,1454696
09/11/2020,395.5,396.5,393.5,396,0.25,+0.06%,382691,1438632
09/10/2020,395.75,396.25,395.25,395.75,-0.25,-0.06%,348908,1415534
09/09/2020,396,396.25,395.75,396,0,0.00%,219518,1396942
09/08/2020,395.25,396.25,393.5,396,0.5,+0.13%,295916,1396854
09/04/2020,393.5,395.5,393.5,395.5,2,+0.51%,201308,1391495
09/03/2020,394.75,395.75,393,393.5,-1.5,-0.38%,188522,1384211
09/02/2020,393,395,392.25,395,1.75,+0.45%,281320,1387257
09/01/2020,391,393.25,389.75,393.25,1.5,+0.38%,354441,1381162
08/31/2020,392.75,394.75,391,391.75,-1.25,-0.32%,373189,1364454
08/28/2020,393.5,394,390.75,393,-0.75,-0.19%,463440,1354289
08/27/2020,393,394.25,392.75,393.75,0.25,+0.06%,526881,1370183
08/26/2020,393.25,394.25,390.75,393.5,-0.75,-0.19%,393172,1387553
08/25/2020,391.5,394.75,391,394.25,5,+1.28%,571988,1418392
08/24/2020,389.25,391,389.25,389.25,0,0.00%,393704,1461490
08/21/2020,386.75,390,386,389.25,2.25,+0.58%,407437,1479911
08/20/2020,387,387.75,384.75,387,-0.75,-0.19%,290678,1515356
08/19/2020,387.25,387.75,386,387.75,-1.5,-0.39%,269962,1514464
08/18/2020,389.25,390.5,388.25,389.25,0,0.00%,411554,1525023
08/17/2020,385,389.5,385,389.25,4.5,+1.17%,367064,1545273
08/14/2020,384.25,386,382.75,384.75,-0.75,-0.19%,458099,1553851
08/13/2020,379.75,386,379.5,385.5,7,+1.85%,900479,1567889
08/12/2020,376,378.75,374,378.5,2.25,+0.60%,600586,1598646
08/11/2020,378,378,375.5,376.25,-0.25,-0.07%,497383,1589059
08/10/2020,373.75,376.75,373.5,376.5,2.5,+0.67%,435364,1620655
08/07/2020,374,374,372.75,374,-2.25,-0.60%,337074,1630523
08/06/2020,373.5,376.5,373.5,376.25,0,0.00%,324198,1645807
08/05/2020,375.25,376.5,374.5,376.25,2,+0.53%,322960,1641638
08/04/2020,372.75,374.5,372.5,374.25,0.25,+0.07%,491003,1638917
08/03/2020,373,374,372.75,374,0.75,+0.20%,227988,1614914
07/31/2020,373,373.25,372.25,373.25,0,0.00%,215137,1623627
07/30/2020,373,374.25,372.75,373.25,0.75,+0.20%,295973,1622652
07/29/2020,372.5,373,372,372.5,-1,-0.27%,340602,1616810
07/28/2020,374.75,375.25,372.75,373.5,-3,-0.80%,278429,1599450
07/27/2020,375.5,376.5,375.5,376.5,0.5,+0.13%,250906,1571404
07/24/2020,376.5,379.25,375.25,376,0,0.00%,350422,1568681
07/23/2020,375,376,375,376,1,+0.27%,240194,1554713
07/22/2020,373.5,376,373.5,375,2.5,+0.67%,293062,1532765
07/21/2020,373,373.5,371.5,372.5,-3.5,-0.93%,303242,1523220
07/20/2020,374,376,373.75,376,-0.25,-0.07%,280000,1514878
07/17/2020,376.5,377,375.5,376.25,0.25,+0.07%,217341,1506324
07/16/2020,377.75,379,376,376,0.5,+0.13%,269035,1504833
07/15/2020,375,376.25,373.75,375.5,0,0.00%,266493,1517170
07/14/2020,376,377.75,375.5,375.5,-1,-0.27%,316262,1497743
07/13/2020,378.5,378.5,374.25,376.5,-2.75,-0.73%,439298,1487362
07/10/2020,388,388.25,379,379.25,-6.5,-1.69%,454863,1483548
07/09/2020,383.75,387.75,383.5,385.75,1.5,+0.39%,406609,1475603
07/08/2020,382,384.25,379.75,384.25,2.5,+0.65%,294800,1476390
07/07/2020,383.5,384,380.25,381.75,-0.25,-0.07%,328697,1489681
07/06/2020,382.5,384,379,382,0.75,+0.20%,319272,1494819
07/02/2020,384.25,386,381.25,381.25,-3,-0.78%,353572,1507589
07/01/2020,382,385.5,382,384.25,3.25,+0.85%,599894,1531476
06/30/2020,376.75,381.75,373.75,381,4.75,+1.26%,889100,1559526
06/29/2020,371.75,376.25,371.75,376.25,4.5,+1.21%,609982,1549165
06/26/2020,372.25,374,369,371.75,-0.5,-0.13%,660344,1600310
06/25/2020,375,375,369.25,372.25,-3.25,-0.87%,677503,1642629
06/24/2020,379.75,379.75,375,375.5,-3,-0.79%,492571,1615596
06/23/2020,380,381,377.5,378.5,-3,-0.79%,529897,1609523
06/22/2020,381,381.5,380.5,381.5,-1,-0.26%,317131,1609305
06/19/2020,378,382.5,378,382.5,2.5,+0.66%,425806,1594125
06/18/2020,381,381,378.25,380,0.25,+0.07%,439613,1575631
06/17/2020,378.5,379.75,377.75,379.75,-0.75,-0.20%,474716,1576729
06/16/2020,381.5,382.25,379,380.5,1.25,+0.33%,476676,1583800
06/15/2020,379,379.25,377.5,379.25,-1.25,-0.33%,361396,1561727
06/12/2020,381.75,381.75,380.25,380.5,-1,-0.26%,489681,1544793
06/11/2020,381.5,382,380,381.5,0.5,+0.13%,551069,1555707
06/10/2020,381.25,382.5,380.75,381,-2.75,-0.72%,485070,1551071
06/09/2020,382,383.75,381.5,383.75,-1.25,-0.32%,502590,1534533
06/08/2020,383.5,385.25,382.75,385,2,+0.52%,412721,1522447
06/05/2020,381.75,383,381.75,383,1.5,+0.39%,428499,1542083
06/04/2020,380,381.5,380,381.5,4.25,+1.13%,277789,1531318
06/03/2020,374.75,377.25,374.75,377.25,0.5,+0.13%,237170,1528199
06/02/2020,374.5,376.75,374.5,376.75,2.25,+0.60%,236255,1518926
06/01/2020,375.25,377,374,374.5,-2.25,-0.60%,259174,1503318
05/29/2020,378,379,376.75,376.75,-1.75,-0.46%,321804,1488890
05/28/2020,374.5,379.25,374.5,378.5,3.25,+0.87%,423409,1475222
05/27/2020,376,376,375.25,375.25,0.5,+0.13%,128265,1472908
05/26/2020,375,375,374.75,374.75,1,+0.27%,233663,1465739
05/22/2020,374,374.75,372,373.75,-1.75,-0.47%,163996,1463711
05/21/2020,374,375.5,374,375.5,-0.5,-0.13%,189027,1455128
05/20/2020,374,376.5,374,376,0.5,+0.13%,255175,1445086
05/19/2020,376.25,376.5,375.25,375.5,0.25,+0.07%,231923,1436588
05/18/2020,374.5,375.25,374.5,375.25,-0.5,-0.13%,173085,1427238
05/15/2020,375.5,375.75,375.25,375.75,0.5,+0.13%,190594,1423297
05/14/2020,375.25,375.5,375,375.25,1.5,+0.40%,204304,1419584
05/13/2020,373.5,373.75,373.5,373.75,0.25,+0.07%,217436,1417094
05/12/2020,372,375.25,372,373.5,0,0.00%,344294,1421348
05/11/2020,372.75,374.5,372,373.5,-0.75,-0.20%,186348,1396718
05/08/2020,374,374.25,374,374.25,0,0.00%,200946,1395498
05/07/2020,375,375.5,374.25,374.25,0.25,+0.07%,288416,1394474
05/06/2020,374.5,375,373,374,-1.5,-0.40%,206895,1394789
05/05/2020,375.5,375.5,375.5,375.5,-1,-0.27%,198461,1397612
05/04/2020,378,378.75,376.5,376.5,-1,-0.26%,216962,1396685
05/01/2020,376.75,377.5,376,377.5,0.75,+0.20%,186522,1391282
04/30/2020,375,378.75,375,376.75,2.5,+0.67%,299303,1398355
04/29/2020,371.5,374.25,369,374.25,4,+1.08%,450285,1407173
04/28/2020,370.75,372,369.25,370.25,0,0.00%,440087,1423461
04/27/2020,372,372,370,370.25,-3,-0.80%,383805,1454196
04/24/2020,372.75,373.25,372,373.25,0.5,+0.13%,342120,1456168
04/23/2020,376,376,371.75,372.75,-0.25,-0.07%,473011,1471144
04/22/2020,370.25,374.25,370,373,2.5,+0.67%,460953,1485273
04/21/2020,372,372.5,370.5,370.5,-6,-1.59%,583555,1470777
04/20/2020,381,381,376.5,376.5,-6,-1.57%,407542,1474765
04/17/2020,384,384.75,381,382.5,0.25,+0.07%,270502,1461476
04/16/2020,382.25,382.25,382.25,382.25,-1.5,-0.39%,343860,1457208
04/15/2020,385.75,386,382.75,383.75,-2.25,-0.58%,425129,1452038
04/14/2020,386,386.25,385.75,386,-0.25,-0.06%,448962,1439982
04/13/2020,384.25,386.25,384.25,386.25,-0.75,-0.19%,336031,1441515
04/09/2020,384,387,384,387,3.5,+0.91%,387780,1425276
04/08/2020,383.5,383.5,382.5,383.5,-0.5,-0.13%,353923,1431184
04/07/2020,382,385,382,384,2.5,+0.66%,344881,1430281
04/06/2020,381.5,381.5,381.5,381.5,-1.25,-0.33%,252949,1429676
04/03/2020,383.5,385,380.75,382.75,0,0.00%,361270,1424722
04/02/2020,384.75,385,381.25,382.75,1,+0.26%,356459,1419685
04/01/2020,389,389,381.75,381.75,-8.25,-2.12%,392823,1410902
03/31/2020,388.25,390.75,387,390,0.75,+0.19%,488559,1389346
03/30/2020,390,390.25,388.25,389.25,-1.5,-0.38%,226989,1378265
03/27/2020,391.75,391.75,390.75,390.75,-3.75,-0.95%,237275,1369855
03/26/2020,396.25,396.75,394.5,394.5,0.25,+0.06%,246700,1374327
03/25/2020,391.75,394.75,391.75,394.25,0.5,+0.13%,249451,1374735
03/24/2020,388,396.5,388,393.75,2.5,+0.64%,262473,1382708
03/23/2020,391.25,391.25,391.25,391.25,0.25,+0.06%,232903,1398077
03/20/2020,394.25,394.5,391,391,1.5,+0.39%,418571,1403100
03/19/2020,390,395,389.5,389.5,0.25,+0.06%,491967,1409138
03/18/2020,390.25,390.5,388,389.25,-1.5,-0.38%,611371,1439449
03/17/2020,389.5,391,389.5,390.75,2.25,+0.58%,492031,1440256
03/16/2020,395,395,388.5,388.5,-6.75,-1.71%,416531,1435203
03/13/2020,395,397,395,395.25,-0.25,-0.06%,391336,1450294
03/12/2020,397,397,395,395.5,-2.75,-0.69%,397588,1456349
03/11/2020,399.25,399.25,397,398.25,-2.25,-0.56%,233110,1467673
03/10/2020,401.5,401.5,400,400.5,1,+0.25%,277559,1470043
03/09/2020,401.5,401.5,399.5,399.5,-2.75,-0.68%,462337,1480776
03/06/2020,402.75,403,402.25,402.25,0.25,+0.06%,344827,1478121
03/05/2020,402,402,401,402,-0.5,-0.12%,286618,1491018
03/04/2020,400.5,403,400.5,402.5,0,0.00%,330643,1503406
03/03/2020,403,403,402,402.5,0.75,+0.19%,381474,1501015
03/02/2020,401.75,401.75,401.75,401.75,1.5,+0.37%,298383,1491581
02/28/2020,400,400.25,397.75,400.25,-1,-0.25%,353697,1498154
02/27/2020,404,404,400,401.25,-3.25,-0.80%,636788,1511836
02/26/2020,405.25,405.25,404,404.5,-0.25,-0.06%,722687,1527853
02/25/2020,403.75,405,402.25,404.75,2.25,+0.56%,353534,1584614
02/24/2020,401.5,402.5,399.75,402.5,-0.5,-0.12%,490840,1592022
02/21/2020,403.75,404.75,402.5,403,-1.25,-0.31%,428964,1608043
02/20/2020,404.75,406,403.5,404.25,-1.25,-0.31%,393518,1620061
02/19/2020,405.5,406,405.5,405.5,-0.25,-0.06%,341346,1608631
02/18/2020,406,406,405,405.75,1.25,+0.31%,452619,1607877
02/14/2020,406.25,406.25,404,404.5,-2.25,-0.55%,465431,1602897
02/13/2020,406.25,406.75,406.25,406.75,0,0.00%,447768,1610553
02/12/2020,406.75,406.75,406.5,406.75,0,0.00%,495981,1590779
02/11/2020,408,408,406.25,406.75,-1.25,-0.31%,424102,1573430
02/10/2020,407.5,408,407.5,408,-1,-0.24%,449806,1565443
02/07/2020,409,409,409,409,1,+0.25%,519281,1575730
02/06/2020,408.5,408.5,408,408,-0.75,-0.18%,390396,1581889
02/05/2020,409,409,408.75,408.75,-1.25,-0.30%,254394,1574229
02/04/2020,409,410,409,410,0.75,+0.18%,337579,1567004
02/03/2020,409,409.25,409,409.25,-0.75,-0.18%,381142,1553133
01/31/2020,409.75,410,409.75,410,0.25,+0.06%,290088,1546203
01/30/2020,410,410,409.5,409.75,-1.25,-0.30%,281023,1537254
01/29/2020,411,411,411,411,-0.75,-0.18%,246180,1532889
01/28/2020,410,411.75,410,411.75,0.5,+0.12%,450360,1528284
01/27/2020,412,412,410,411.25,-1.5,-0.36%,455798,1541247
01/24/2020,415,415,412.75,412.75,-2,-0.48%,344526,1547130
01/23/2020,415,415,414.75,414.75,0.75,+0.18%,425818,1541460
01/22/2020,414.25,415,414,414,0,0.00%,258282,1532877
01/21/2020,414,414,414,414,-0.75,-0.18%,301666,1529460
01/17/2020,415,415,414.75,414.75,1.5,+0.36%,485391,1548002
01/16/2020,414,414,413.25,413.25,-2.25,-0.54%,386322,1581057
01/15/2020,415.5,415.5,415.5,415.5,-0.75,-0.18%,264943,1560240
01/14/2020,416.25,416.25,416.25,416.25,-1,-0.24%,214143,1556447
01/13/2020,416.5,417.25,416,417.25,0.75,+0.18%,258255,1549077
01/10/2020,415,417,414,416.5,1.25,+0.30%,431715,1540924
01/09/2020,415.25,415.25,415.25,415.25,-1,-0.24%,234220,1519777
01/08/2020,415.5,416.25,415.5,416.25,0,0.00%,251103,1509555
01/07/2020,416.25,416.25,416.25,416.25,0,0.00%,151832,1487222
01/06/2020,414.5,416.25,414.5,416.25,1.25,+0.30%,160197,1489217
01/03/2020,415,415,415,415,-2,-0.48%,210719,1489808
01/02/2020,417,417,417,417,1,+0.24%,168229,1481417
12/31/2019,416,416,416,416,-0.75,-0.18%,135547,1472855
12/30/2019,416.75,416.75,416.75,416.75,0.75,+0.18%,180972,1477378
12/27/2019,415.25,416,415.25,416,-0.5,-0.12%,128005,1471040
12/26/2019,415.25,416.5,414.5,416.5,2,+0.48%,78798,1468600
12/24/2019,414.5,414.5,414.5,414.5,0,0.00%,73222,1465801
12/23/2019,414.5,414.5,414.5,414.5,0.75,+0.18%,118900,1465479
12/20/2019,413.75,413.75,413.75,413.75,-0.25,-0.06%,134528,1466665
12/19/2019,414,414,414,414,0,0.00%,152488,1463901
12/18/2019,414,414,414,414,-1.25,-0.30%,208361,1474373
12/17/2019,414.25,415.25,414.25,415.25,-0.25,-0.06%,189638,1484315
12/16/2019,414.25,415.5,414.25,415.5,2,+0.48%,267115,1487811
12/13/2019,413.25,414,412.75,413.5,2.25,+0.55%,344355,1488383
12/12/2019,409.5,412.75,409.5,411.25,2.5,+0.61%,259435,1484241
12/11/2019,409,409,408.75,408.75,-1.25,-0.30%,211388,1491184
12/10/2019,410,410,410,410,1,+0.24%,154101,1478582
12/09/2019,409,409,409,409,-0.75,-0.18%,141384,1472773
12/06/2019,409.75,409.75,409.75,409.75,0,0.00%,157200,1466728
12/05/2019,410,410,409.25,409.75,-0.75,-0.18%,168141,1456701
12/04/2019,411.25,411.25,410,410.5,-0.75,-0.18%,199814,1451615
12/03/2019,411.25,411.25,411.25,411.25,0,0.00%,223046,1449806
12/02/2019,411.5,411.5,411.25,411.25,0.25,+0.06%,247858,1453067
11/29/2019,411,411,411,411,0.25,+0.06%,225781,1457205
11/27/2019,411.75,411.75,410.75,410.75,-1.75,-0.42%,501751,1451381
11/26/2019,412.5,412.5,412.5,412.5,-1.25,-0.30%,532269,1505976
11/25/2019,414.25,414.25,413.75,413.75,1.25,+0.30%,518835,1540017
11/22/2019,412.25,412.5,412,412.5,-1,-0.24%,478708,1567108
11/21/2019,413.5,413.5,413.5,413.5,-0.75,-0.18%,366833,1643677
11/20/2019,414.75,414.75,413.75,414.25,-0.75,-0.18%,617230,1652887
11/19/2019,415.25,415.25,414.75,415,0.75,+0.18%,436375,1641549
11/18/2019,414.75,414.75,413.5,414.25,-0.5,-0.12%,425678,1612010
11/15/2019,414.75,414.75,414.75,414.75,-1.25,-0.30%,292613,1622404
11/14/2019,416,416,416,416,1,+0.24%,300933,1612916
11/13/2019,414.25,415.5,414.25,415,-1,-0.24%,424357,1626880
11/12/2019,416,416,416,416,0.5,+0.12%,469234,1610507
11/11/2019,414.75,415.5,414.5,415.5,-2.25,-0.54%,445812,1610205
11/08/2019,418,418,417.75,417.75,0.5,+0.12%,661885,1601179
11/07/2019,417.25,417.25,417.25,417.25,0.25,+0.06%,437358,1591068
11/06/2019,417,417,417,417,0.5,+0.12%,351561,1611927
11/05/2019,416.5,416.5,416.5,416.5,0.25,+0.06%,302675,1609336
11/04/2019,416.25,416.25,416.25,416.25,-0.5,-0.12%,254854,1607245
11/01/2019,416.75,416.75,416.75,416.75,-0.25,-0.06%,257946,1603645
