Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
10/09/2018,366.5,368,363.75,364.5,-2,-0.55%,207656,1649056
10/08/2018,368.5,369.5,364.25,366.5,-1.75,-0.48%,229669,1656232
10/05/2018,367.5,369.5,363,368.25,0.75,+0.20%,405773,1664885
10/04/2018,364.75,368.5,364.75,367.5,2.75,+0.75%,221622,1678626
10/03/2018,367.75,369,364.5,364.75,-2.75,-0.75%,260126,1673091
10/02/2018,365,369,363.25,367.5,1.75,+0.48%,354576,1683276
10/01/2018,356.75,366.5,356.5,365.75,9.5,+2.67%,314384,1684122
09/28/2018,364.5,366.75,354.5,356.25,-8.5,-2.33%,374982,1687271
09/27/2018,363,365.75,361.25,364.75,1.75,+0.48%,165515,1690238
09/26/2018,363.5,364.75,361.25,363,-0.75,-0.21%,214450,1698022
09/25/2018,360.25,364.25,357.5,363.75,3.25,+0.90%,277952,1716016
09/24/2018,357.25,362,355.75,360.5,3.25,+0.91%,243521,1723754
09/21/2018,352.5,357.75,352.25,357.25,4.75,+1.35%,244154,1732297
09/20/2018,345.25,356.25,344.75,352.5,6.75,+1.95%,435864,1740435
09/19/2018,343,346.75,343,345.75,2.5,+0.73%,241348,1743579
09/18/2018,348,348.75,342.5,343.25,-4.75,-1.36%,336418,1726248
09/17/2018,351,351.75,347.75,348,-3.75,-1.07%,250078,1703775
09/14/2018,350.75,352.5,349.5,351.75,1.25,+0.36%,229175,1695247
09/13/2018,354.5,355.75,348.75,350.5,-2,-0.57%,423424,1689597
09/12/2018,366.25,366.25,350.75,352.5,-14.25,-3.89%,714044,1682062
09/11/2018,367.25,369,365.5,366.75,-0.5,-0.14%,220955,1677065
09/10/2018,366.75,368,364.25,367.25,0.25,+0.07%,238567,1662564
09/07/2018,366.25,368.5,363.5,367,0.75,+0.20%,180363,1659543
09/06/2018,365.5,367.75,363.5,366.25,1,+0.27%,200044,1649424
09/05/2018,368.5,369.75,364,365.25,-3,-0.81%,271816,1640365
09/04/2018,365.5,368.75,361,368.25,3.25,+0.89%,321954,1655575
08/31/2018,356,366,356,365,8.5,+2.38%,325922,1657465
08/30/2018,356.5,359,356,356.5,0,0.00%,413861,1643805
08/29/2018,356.25,359,355.25,356.5,0.25,+0.07%,435107,1669237
08/28/2018,360.5,362.5,356,356.25,-5.25,-1.45%,478987,1671504
08/27/2018,363,363.25,357.5,361.5,-1.25,-0.34%,389839,1694533
08/24/2018,360.75,364.5,360.5,362.75,1.75,+0.48%,356470,1707845
08/23/2018,367.5,369.5,360.5,361,-5.75,-1.57%,470244,1755897
08/22/2018,373.75,373.75,366.5,366.75,-7.5,-2.00%,335295,1725931
08/21/2018,377.25,378.25,372.75,374.25,-2.25,-0.60%,286785,1713501
08/20/2018,379.5,380.5,373.75,376.5,-2.25,-0.59%,282134,1727186
08/17/2018,379.5,382.5,376,378.75,-1,-0.26%,284033,1736222
08/16/2018,376,382,375,379.75,3.75,+1.00%,236698,1719478
08/15/2018,376.5,377.75,373.25,376,-0.5,-0.13%,274162,1719085
08/14/2018,370.75,377.25,370.5,376.5,6,+1.62%,319216,1717134
08/13/2018,371.5,371.75,366,370.5,-1.25,-0.34%,482824,1716755
08/10/2018,382,383.5,370.75,371.75,-11,-2.87%,601122,1735861
08/09/2018,384.75,386.5,380.25,382.75,-2.25,-0.58%,415880,1731740
08/08/2018,384.5,387.5,383.75,385,0.5,+0.13%,342614,1741922
08/07/2018,385.25,388,383.25,384.5,-0.75,-0.19%,445623,1760500
08/06/2018,384.5,386.25,382.5,385.25,1,+0.26%,225083,1793540
08/03/2018,381.25,385.75,379,384.25,3,+0.79%,276946,1804679
08/02/2018,379.75,387.25,379.25,381.25,1.75,+0.46%,528132,1809494
08/01/2018,386.25,387.25,378.25,379.5,-7,-1.81%,429984,1830748
07/31/2018,381.25,388.5,380.25,386.5,5.25,+1.38%,452193,1851246
07/30/2018,378.75,383.25,377.5,381.25,5,+1.33%,334880,1847689
07/27/2018,374.75,378,373.5,376.25,0.5,+0.13%,314411,1862656
07/26/2018,375.25,379.75,374.25,375.75,2.5,+0.67%,410197,1889654
07/25/2018,366,374,366,373.25,7.25,+1.98%,303182,1882122
07/24/2018,369,370.5,365.25,366,-5.25,-1.41%,283379,1906291
07/23/2018,370,372.25,368.5,371.25,2.25,+0.61%,208850,1893981
07/20/2018,365.25,369.75,363.75,369,4,+1.10%,243136,1882510
07/19/2018,360.75,366,358.75,365,4,+1.11%,259467,1869863
07/18/2018,359.75,362.75,359.5,361,1.25,+0.35%,229783,1850602
07/17/2018,358.75,362.25,357.75,359.75,4.5,+1.27%,280232,1845765
07/16/2018,353,359.25,352.25,355.25,0.5,+0.14%,246835,1845179
07/13/2018,358.75,360,352,354.75,-4.5,-1.25%,321988,1841659
07/12/2018,355,363.25,350.25,359.25,6,+1.70%,450781,1830591
07/11/2018,358.25,360.5,352.75,353.25,-7.5,-2.08%,428737,1815900
07/10/2018,365.5,367,357,360.75,-6.25,-1.70%,373604,1818055
07/09/2018,372,372,363.25,367,-6,-1.61%,271439,1809293
07/06/2018,363,374,362,373,8.5,+2.33%,282345,1821162
07/05/2018,366.75,370,362.5,364.5,0.25,+0.07%,239144,1827772
07/03/2018,361.25,366.75,359.75,364.25,5.25,+1.46%,227526,1830330
07/02/2018,372.5,374,358.5,359,-12.25,-3.30%,450879,1843902
06/29/2018,367,376.75,366.5,371.25,5.25,+1.43%,474747,1839571
06/28/2018,372,373,365.5,366,-7.25,-1.94%,539690,1840162
06/27/2018,372.5,377.25,372.25,373.25,0,0.00%,511939,1862065
06/26/2018,371,375.75,368.75,373.25,1.75,+0.47%,662393,1885804
06/25/2018,379,380.25,370.25,371.5,-6.5,-1.72%,501457,1918571
06/22/2018,379,380.5,375.75,378,-0.25,-0.07%,381534,1926616
06/21/2018,375.5,380.5,371,378.25,2.5,+0.67%,443098,1981993
06/20/2018,375.5,378.5,369,375.75,0.25,+0.07%,499835,1981869
06/19/2018,377.25,379,360,375.5,-1.75,-0.46%,814825,1992169
06/18/2018,381,383.5,375.5,377.25,-5.5,-1.44%,454288,1972530
06/15/2018,385.75,389.5,377.75,382.75,-1.75,-0.46%,731184,1957531
06/14/2018,395,395.5,384,384.5,-12.5,-3.15%,811711,1967291
06/13/2018,398.75,400.5,394,397,-1.25,-0.31%,499107,1961020
06/12/2018,389.25,400,388.5,398.25,10,+2.58%,658021,1963233
06/11/2018,396.75,399.25,387.75,388.25,-9.75,-2.45%,630961,1973821
06/08/2018,396.75,399.25,394,398,1.25,+0.32%,368401,1976466
06/07/2018,400.5,403.5,395.25,396.75,-3,-0.75%,652689,1980226
06/06/2018,405,407.25,399.25,399.75,-4.25,-1.05%,474418,2006600
06/05/2018,401.25,405.5,400.25,404,2.75,+0.69%,453463,1988935
06/04/2018,409.75,410,401,401.25,-10.5,-2.55%,562836,1995835
06/01/2018,413.5,417,411,411.75,-2,-0.48%,359189,1977277
05/31/2018,413.5,418.25,413.25,413.75,0.5,+0.12%,417033,1961824
05/30/2018,417.75,417.75,410.5,413.25,-5.75,-1.37%,563600,1965342
05/29/2018,427.5,428.75,416.5,419,-6,-1.41%,428914,1959252
05/25/2018,422,425.5,421.25,425,2.5,+0.59%,248280,1952796
05/24/2018,426,429.5,421.75,422.5,-4,-0.94%,467561,1929935
05/23/2018,423,426.75,421.75,426.5,3.25,+0.77%,327611,1905156
05/22/2018,420.25,425,419.25,423.25,2.25,+0.53%,341705,1884621
05/21/2018,422.75,424.75,419,421,0.75,+0.18%,335326,1887136
05/18/2018,413,421,412.75,420.25,7.25,+1.76%,334681,1865533
05/17/2018,416.5,419.5,413,413,-4,-0.96%,246133,1857576
05/16/2018,418.75,421.5,415.5,417,-2.25,-0.54%,323175,1847798
05/15/2018,414,419.5,413.75,419.25,5,+1.21%,380856,1831023
05/14/2018,414,415.5,412.25,414.25,-0.25,-0.06%,266383,1822728
05/11/2018,418.75,419.25,413.5,414.5,-5,-1.19%,445201,1822826
05/10/2018,419.5,423.75,417,419.5,0,0.00%,561363,1807638
05/09/2018,419.75,421,418.25,419.5,0,0.00%,319844,1796702
05/08/2018,416,419.75,415.25,419.5,3,+0.72%,348718,1792804
05/07/2018,419.75,420.5,415.5,416.5,-4.5,-1.07%,334948,1789692
05/04/2018,421.75,422.5,420,421,-1.25,-0.30%,289647,1782098
05/03/2018,419.5,422.75,418,422.25,2.5,+0.60%,310728,1770721
05/02/2018,419.25,421,418.5,419.75,-0.5,-0.12%,355534,1767915
05/01/2018,415.5,420.5,414.5,420.25,4.25,+1.02%,516836,1750116
04/30/2018,415,418.5,414.75,416,1.5,+0.36%,516024,1719123
04/27/2018,410.75,414.75,410.25,414.5,3.25,+0.79%,578322,1703792
04/26/2018,411.5,412.25,409.5,411.25,-1,-0.24%,442636,1751337
04/25/2018,406.25,412.5,406,412.25,5.75,+1.41%,485687,1800556
04/24/2018,404.25,406.75,402.75,406.5,2.25,+0.56%,379384,1797330
04/23/2018,402.25,405,402.25,404.25,1.75,+0.43%,432632,1810024
04/20/2018,407.25,407.5,402.25,402.5,-5.5,-1.35%,408092,1811839
04/19/2018,408,409,406.25,408,-0.5,-0.12%,301347,1849879
04/18/2018,406,409,405.25,408.5,2.5,+0.62%,391959,1854990
04/17/2018,407.25,409,405,406,-1.25,-0.31%,554140,1854949
04/16/2018,410,410.75,406.5,407.25,-3.5,-0.85%,386829,1869143
04/13/2018,413,413.5,409.25,410.75,-2.75,-0.67%,501303,1871342
04/12/2018,411,413.75,410,413.5,1.5,+0.36%,460397,1884883
04/11/2018,413.75,415,410.5,412,-2,-0.48%,360309,1873881
04/10/2018,414,416.5,412.5,414,-0.75,-0.18%,623286,1882013
04/09/2018,413.25,416.5,412.75,414.75,2.25,+0.55%,484150,1886279
04/06/2018,407.75,413.5,406,412.5,-0.75,-0.18%,650717,1874477
04/05/2018,406,413.25,405,413.25,8.25,+2.04%,574180,1880806
04/04/2018,411.5,412.5,396,405,-7.25,-1.76%,799302,1874354
04/03/2018,411,415.25,410.5,412.25,1,+0.24%,452319,1865937
04/02/2018,412,416,411,411.25,-0.25,-0.06%,466814,1864403
03/29/2018,396.75,411.75,396.75,411.5,14.5,+3.65%,811275,1845774
03/28/2018,397,398,395.25,397,0,0.00%,324350,1839430
03/27/2018,396.75,398.5,395.25,397,0.25,+0.06%,257468,1850903
03/26/2018,400,402.25,396.25,396.75,-2.5,-0.63%,340300,1850911
03/23/2018,398,399.75,391.5,399.25,1.25,+0.31%,542308,1833794
03/22/2018,396.75,399.5,396,398,1.25,+0.32%,302979,1847102
03/21/2018,397.25,397.75,395.75,396.75,-0.5,-0.13%,306364,1844559
03/20/2018,397.5,398.75,395.5,397.25,-0.25,-0.06%,372060,1862226
03/19/2018,402.75,403.25,397,397.5,-6.25,-1.55%,460580,1880865
03/16/2018,405.5,407,403.25,403.75,-2.5,-0.62%,343767,1885830
03/15/2018,407,409,404.5,406.25,-1.5,-0.37%,334300,1881676
03/14/2018,409,412,407.25,407.75,-2,-0.49%,411605,1863507
03/13/2018,407,411.5,407,409.75,2,+0.49%,439855,1860162
03/12/2018,406.25,408,403.5,407.75,0.5,+0.12%,373990,1837638
03/09/2018,409.25,409.75,406.25,407.25,-3,-0.73%,528002,1821414
03/08/2018,405,410.25,404.5,410.25,4,+0.98%,563182,1809733
03/07/2018,405.75,407,405,406.25,-0.25,-0.06%,339755,1775602
03/06/2018,405,406.75,404,406.5,0.5,+0.12%,318842,1743951
03/05/2018,403.75,406,403.25,406,1.75,+0.43%,301705,1729286
03/02/2018,404.25,405,402.75,404.25,-0.5,-0.12%,535616,1702714
03/01/2018,400.75,405,398.75,404.75,3.25,+0.81%,546068,1687819
02/28/2018,399.5,403.25,399,401.5,1.5,+0.38%,566573,1660475
02/27/2018,398.25,400,397.75,400,1,+0.25%,725650,1636559
02/26/2018,397,400,397,399,1.75,+0.44%,809503,1633174
02/23/2018,397,398.25,396.25,397.25,0,0.00%,525916,1637130
02/22/2018,396,397.5,395.25,397.25,0.75,+0.19%,532449,1676463
02/21/2018,395.75,398.25,394.5,396.5,0.5,+0.13%,564001,1684295
02/20/2018,397.75,399,395.5,396,-1,-0.25%,702596,1681923
02/16/2018,397,397.75,396,397,-0.5,-0.13%,410480,1667072
02/15/2018,395.5,397.75,394.75,397.5,1,+0.25%,412828,1672912
02/14/2018,396,397.5,394.5,396.5,0.5,+0.13%,383463,1677175
02/13/2018,396.25,397.75,396,396,-1,-0.25%,555133,1661360
02/12/2018,394.5,397,394.5,397,4.75,+1.21%,535975,1658245
02/09/2018,393.75,394.5,391.5,392.25,-2.75,-0.70%,534218,1650719
02/08/2018,394.5,396.75,394,395,0.25,+0.06%,702727,1652086
02/07/2018,393,395,392.5,394.75,1.25,+0.32%,1015538,1686781
02/06/2018,389.25,394.25,387.75,393.5,4,+1.03%,441932,1711904
02/05/2018,390.5,391.5,388.5,389.5,-3,-0.76%,500126,1696459
02/02/2018,392.75,393.75,391.25,392.5,-0.75,-0.19%,391461,1700561
02/01/2018,392.75,393.5,390.75,393.25,0,0.00%,508230,1695323
01/31/2018,393,393.75,391.5,393.25,-0.25,-0.06%,321429,1680022
01/30/2018,391.5,394,391.5,393.5,2,+0.51%,405461,1692248
01/29/2018,389.25,392,389.25,391.5,2,+0.51%,288374,1684215
01/26/2018,388,390,387.75,389.5,1,+0.26%,215568,1671798
01/25/2018,389,390.75,387.5,388.5,-1,-0.26%,399063,1666170
01/24/2018,385,389.75,383.75,389.5,4.5,+1.17%,545940,1662228
01/23/2018,385.5,385.5,383.25,385,-0.75,-0.19%,331793,1668554
01/22/2018,386.75,388,385,385.75,0,0.00%,272763,1646466
01/19/2018,384.75,387,384.5,385.75,0.75,+0.19%,238701,1631259
01/18/2018,385.25,386.5,384,385,-1,-0.26%,297992,1622220
01/17/2018,382,386.25,381.75,386,3.5,+0.92%,394598,1641918
01/16/2018,381,383,380,382.5,2,+0.53%,280153,1637164
01/12/2018,382.5,383.5,379.75,380.5,-2.25,-0.59%,323694,1622600
01/11/2018,382.5,383.75,382,382.75,0,0.00%,283670,1600994
01/10/2018,382.25,383.5,382,382.75,0.25,+0.07%,258939,1591122
01/09/2018,381,383.5,380.75,382.5,1.5,+0.39%,236531,1589938
01/08/2018,383.75,384.5,380.75,381,-3.5,-0.91%,414090,1592163
01/05/2018,384.25,386,383.75,384.5,0,0.00%,215663,1552995
01/04/2018,385.75,386.5,383.75,384.5,-1.5,-0.39%,289433,1549490
01/03/2018,386,387.5,385,386,-0.5,-0.13%,204594,1548164
01/02/2018,384.25,386.75,384,386.5,2.5,+0.65%,223889,1542911
12/29/2017,384.25,384.5,383.5,384,-1.5,-0.39%,159769,1538886
12/28/2017,386.5,386.75,383.5,385.5,-1.25,-0.32%,142866,1540020
12/27/2017,385,387,384.75,386.75,1,+0.26%,132153,1536644
12/26/2017,384.75,386,383.75,385.75,1.25,+0.33%,105582,1544322
12/22/2017,383,384.75,382.75,384.5,0.75,+0.20%,103330,1545463
12/21/2017,382.25,385,381.5,383.75,1.25,+0.33%,184430,1549339
12/20/2017,380.5,383.5,380.5,382.5,1.75,+0.46%,200045,1560205
12/19/2017,379.5,381.5,379.5,380.75,0.75,+0.20%,129601,1549922
12/18/2017,379.5,381,379.25,380,0,0.00%,149140,1540082
12/15/2017,381,382.75,379.25,380,-0.75,-0.20%,211256,1532718
12/14/2017,381.25,382.75,380.5,380.75,-0.5,-0.13%,161100,1524433
12/13/2017,380.5,382.25,380.25,381.25,1,+0.26%,154884,1525547
12/12/2017,382,385.5,380,380.25,-1.25,-0.33%,290925,1520469
12/11/2017,384.75,384.75,381.25,381.5,-3.5,-0.91%,220182,1495045
12/08/2017,384,386.25,384,385,1,+0.26%,167419,1490843
12/07/2017,385,386,383.25,384,-1.25,-0.32%,211697,1496923
12/06/2017,385.75,388.5,383.75,385.25,-0.75,-0.19%,255560,1498961
12/05/2017,385.25,388.5,384.75,386,0.5,+0.13%,267630,1484205
12/04/2017,389.75,391,384.5,385.5,-4.25,-1.09%,390788,1483903
12/01/2017,385.5,390,385.5,389.75,2.5,+0.65%,240722,1497424
11/30/2017,385.5,388.75,384.25,387.25,1,+0.26%,315178,1505922
11/29/2017,382.25,386.5,382.25,386.25,3.5,+0.91%,663005,1516181
11/28/2017,384.75,385.25,382.5,382.75,-1.75,-0.46%,492913,1573236
11/27/2017,387.5,388,384.25,384.5,-3,-0.77%,685816,1603756
11/24/2017,388,389.5,385.25,387.5,-1.5,-0.39%,369479,1634723
11/22/2017,387.5,389.75,387,389,1,+0.26%,400726,1681580
11/21/2017,387.25,388.25,385.75,388,0,0.00%,523314,1681453
11/20/2017,386.75,388.75,384.75,388,0.75,+0.19%,630086,1698289
11/17/2017,381.25,387.5,381.25,387.25,5.75,+1.51%,694816,1710646
11/16/2017,382.75,383.5,381.25,381.5,-1.5,-0.39%,386927,1725617
11/15/2017,383,384.25,382.5,383,0,0.00%,443835,1711602
11/14/2017,387,387,382.75,383,-4.25,-1.10%,408391,1702668
11/13/2017,389,389,386.75,387.25,-2,-0.51%,577479,1686200
11/10/2017,387.5,389.25,386.75,389.25,1.75,+0.45%,702690,1665575
11/09/2017,393,395,386.5,387.5,-6.25,-1.59%,942922,1650113
11/08/2017,393,394.5,391.5,393.75,0.25,+0.06%,435499,1626093
11/07/2017,392.75,393.75,391.75,393.5,0.25,+0.06%,608636,1623655
11/06/2017,393.5,395,392.75,393.25,-0.25,-0.06%,372947,1625557
11/03/2017,394.75,395.75,392.5,393.5,-1.5,-0.38%,379077,1636581
11/02/2017,392.75,396.25,392.5,395,1.75,+0.45%,280797,1607161
11/01/2017,391.75,394.5,391.75,393.25,1.5,+0.38%,371285,1607234
10/31/2017,394,394.5,391.5,391.75,-2.75,-0.70%,273729,1593417
10/30/2017,394,395,392.75,394.5,0,0.00%,183096,1568191
10/27/2017,395.75,395.75,393.25,394.5,-1.75,-0.44%,280551,1560015
10/26/2017,396,397.5,395,396.25,-0.25,-0.06%,247470,1552088
10/25/2017,397.5,400,396,396.5,-1.5,-0.38%,330081,1542616
10/24/2017,396.25,398.25,395.25,398,1.25,+0.32%,379347,1546282
10/23/2017,391,397.25,390,396.75,5.5,+1.41%,408302,1535770
10/20/2017,394.25,395.25,391,391.25,-3.25,-0.82%,302684,1532647
10/19/2017,393.5,396,393.5,394.5,1,+0.25%,203029,1507782
10/18/2017,394.5,394.5,392.5,393.5,-1,-0.25%,224269,1490407
10/17/2017,395,396.75,393.75,394.5,-1.25,-0.32%,245630,1489037
10/16/2017,397.5,398,395.25,395.75,-2.5,-0.63%,206017,1485437
10/13/2017,394,398.75,393.75,398.25,3.5,+0.89%,234754,1484377
10/12/2017,392,399.75,389.25,394.75,2.5,+0.64%,511740,1485529
10/11/2017,394.75,394.75,391.75,392.25,-3,-0.76%,255020,1462411
10/10/2017,395.25,397,394.5,395.25,-0.5,-0.13%,192751,1449877
10/09/2017,396.75,398,394.25,395.75,-0.75,-0.19%,169484,1444846
10/06/2017,395.25,397,394.75,396.5,0.75,+0.19%,245491,1445938
10/05/2017,394,397,393.25,395.75,1.75,+0.44%,163594,1450673
10/04/2017,395,395,392,394,-1.25,-0.32%,271905,1448173
10/03/2017,396.25,396.5,394.5,395.25,-1.75,-0.44%,282979,1433227
10/02/2017,399.5,401,396,397,-2.5,-0.63%,266704,1421596
09/29/2017,396.25,401.75,395,399.5,2.5,+0.63%,363551,1412646
09/28/2017,398.25,398.25,395.5,397,-2,-0.50%,210118,1398991
09/27/2017,396.25,399.25,393.5,399,2.25,+0.57%,301378,1397514
09/26/2017,396.5,398.5,395.75,396.75,-0.25,-0.06%,277931,1405286
09/25/2017,396,397.5,394.5,397,0.5,+0.13%,153194,1400408
09/22/2017,392,399,392,396.5,3,+0.76%,194290,1399534
09/21/2017,392.25,394.25,391.75,393.5,0.75,+0.19%,160199,1398818
09/20/2017,391.25,394,390.25,392.75,1.5,+0.38%,164633,1401547
09/19/2017,394.25,395.5,389.5,391.25,-3.25,-0.82%,230956,1395966
09/18/2017,397,398.25,393.5,394.5,-2.75,-0.69%,191280,1387310
09/15/2017,396,398,395,397.25,0.5,+0.13%,206907,1380109
09/14/2017,394,397.5,394,396.75,3.5,+0.89%,171389,1376690
09/13/2017,393.75,398.5,392.75,393.25,-0.5,-0.13%,227808,1370299
09/12/2017,397.75,398,388,393.75,-5,-1.25%,417770,1368725
09/11/2017,398,399.75,396,398.75,0.75,+0.19%,229782,1360001
09/08/2017,396.25,399,396.25,398,1.75,+0.44%,197069,1351922
09/07/2017,400.25,401,396,396.25,-5.25,-1.31%,194177,1352748
09/06/2017,398.75,402.25,397.5,401.5,1.5,+0.38%,198618,1345159
09/05/2017,395.5,401,395.5,400,3.5,+0.88%,227372,1337632
09/01/2017,397.5,400,394,396.5,-1.75,-0.44%,287884,1331047
08/31/2017,387,399,386.25,398.25,11,+2.84%,429227,1316468
08/30/2017,390.25,390.75,387,387.25,-3.5,-0.90%,475457,1315393
08/29/2017,392.25,392.5,389,390.75,-2.25,-0.57%,411821,1373874
08/28/2017,394.5,395.5,391.5,393,-0.75,-0.19%,323279,1423991
08/25/2017,394.75,395.25,392.75,393.75,-1.25,-0.32%,403302,1436813
08/24/2017,394.25,395.75,393.75,395,0.75,+0.19%,340846,1469895
08/23/2017,397.75,400.25,394,394.25,-3.5,-0.88%,340072,1473886
08/22/2017,401,402.25,397.75,397.75,-3,-0.75%,348883,1447921
08/21/2017,400.75,401.25,398.75,400.75,-1.25,-0.31%,334856,1433297
08/18/2017,400,402,399.5,402,1.75,+0.44%,400969,1426321
08/17/2017,402,403.25,399.5,400.25,-1.75,-0.44%,273066,1420307
08/16/2017,403.5,404.75,398.75,402,-1.5,-0.37%,484708,1407468
08/15/2017,408.5,408.5,402.25,403.5,-6.5,-1.59%,384147,1405868
08/14/2017,408.25,410.5,404.75,410,1.5,+0.37%,331248,1390457
08/11/2017,404.5,409,404.5,408.5,4.5,+1.11%,395798,1392975
08/10/2017,416,418.25,403.5,404,-12.75,-3.06%,893599,1395056
08/09/2017,414,417,413.75,416.75,1.5,+0.36%,502394,1378047
08/08/2017,416.75,418.5,413.5,415.25,-2,-0.48%,478160,1391126
08/07/2017,413.25,417.5,413.25,417.25,4.75,+1.15%,399737,1416038
08/04/2017,409.75,413.5,409.5,412.5,2.75,+0.67%,276692,1440639
08/03/2017,410.75,412,406.5,409.75,-1,-0.24%,430624,1461177
08/02/2017,409.25,412.25,409,410.75,2.25,+0.55%,289998,1441119
08/01/2017,413.5,415.5,407.5,408.5,-6.5,-1.57%,345979,1434247
07/31/2017,414.25,416,411.25,415,-2.25,-0.54%,239653,1415022
07/28/2017,415,418.5,415,417.25,1.5,+0.36%,185993,1404663
07/27/2017,414.75,417.75,414.25,415.75,1.75,+0.42%,243067,1393510
07/26/2017,411,414.25,409.25,414,2.75,+0.67%,389463,1396697
07/25/2017,420.5,422.75,410.75,411.25,-6.5,-1.56%,364382,1400075
07/24/2017,415.25,417.75,412.5,417.75,-1.5,-0.36%,369076,1391833
07/21/2017,425.75,426,418.75,419.25,-7.5,-1.76%,405635,1421728
07/20/2017,420,428,418.5,426.75,5.5,+1.31%,407029,1388260
07/19/2017,416.25,424.75,413.75,421.25,5.5,+1.32%,390856,1390407
07/18/2017,417.5,424,414.75,415.75,2.25,+0.54%,485737,1400131
07/17/2017,414.75,416.25,409,413.5,0,0.00%,315905,1378352
07/14/2017,409,415.75,409,413.5,4,+0.98%,409350,1364006
07/13/2017,417,417.5,407.5,409.5,-8.25,-1.97%,628248,1368188
07/12/2017,426,427,416,417.75,-10.5,-2.45%,596470,1394107
07/11/2017,428,429.5,421.75,428.25,0,0.00%,515357,1373866
07/10/2017,423.5,428.75,423,428.25,7.75,+1.84%,626412,1349961
07/07/2017,419,423.75,418,420.5,0,0.00%,482207,1322358
07/06/2017,419.5,421,412.5,420.5,-0.5,-0.12%,472249,1323867
07/05/2017,417,421.5,415,421,4,+0.96%,494510,1337886
07/03/2017,414,421.25,413.25,417,3.5,+0.85%,494384,1330520
06/30/2017,401.5,415,400.75,413.5,12.5,+3.12%,668963,1324610
