Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
06/23/2020,371,371.25,366.5,368.75,-3.5,-0.94%,529897,1609523
06/22/2020,373,373,370.5,372.25,-1.25,-0.33%,317131,1609305
06/19/2020,371,374.5,369.75,373.5,1,+0.27%,425806,1594125
06/18/2020,371.25,374.75,370.25,372.5,0.75,+0.20%,439613,1575631
06/17/2020,371,373,369.5,371.75,-0.5,-0.13%,474716,1576729
06/16/2020,372.75,376,371.5,372.25,0.25,+0.07%,476676,1583800
06/15/2020,370.25,372.75,369.5,372,-1.25,-0.33%,361396,1561727
06/12/2020,374,375.75,372,373.25,-1,-0.27%,489681,1544793
06/11/2020,373.25,375,371.5,374.25,1.25,+0.34%,551069,1555707
06/10/2020,375.25,375.25,372.25,373,-2.75,-0.73%,485070,1551071
06/09/2020,375.75,377,373.75,375.75,-1.75,-0.46%,502590,1534533
06/08/2020,376.5,377.75,375,377.5,2,+0.53%,412721,1522447
06/05/2020,372.75,376,372.25,375.5,2,+0.54%,428499,1542083
06/04/2020,368,373.5,367.75,373.5,4.75,+1.29%,277789,1531318
06/03/2020,368,369,366.5,368.75,0.5,+0.14%,237170,1528199
06/02/2020,365,368.5,364.75,368.25,3,+0.82%,236255,1518926
06/01/2020,367,369,363.75,365.25,-2.75,-0.75%,259174,1503318
05/29/2020,370,371.25,366.5,368,-2,-0.54%,321804,1488890
05/28/2020,365.75,371.25,364.25,370,4.5,+1.23%,423409,1475222
05/27/2020,365.75,366.75,365,365.5,0.25,+0.07%,128265,1472908
05/26/2020,363,367,363,365.25,1,+0.27%,233663,1465739
05/22/2020,365.25,365.5,363,364.25,-1.25,-0.34%,163996,1463711
05/21/2020,365.25,365.75,363.5,365.5,-0.25,-0.07%,189027,1455128
05/20/2020,363.75,366.25,362,365.75,1.25,+0.34%,255175,1445086
05/19/2020,362.5,365.75,362.5,364.5,1.25,+0.34%,231923,1436588
05/18/2020,363.25,365,361.75,363.25,0,0.00%,173085,1427238
05/15/2020,362.75,364.5,362.5,363.25,-0.25,-0.07%,190594,1423297
05/14/2020,363.25,363.75,362.25,363.5,-0.25,-0.07%,204304,1419584
05/13/2020,365,365.25,362.75,363.75,-1.75,-0.48%,217436,1417094
05/12/2020,364,366.5,361.25,365.5,1,+0.27%,344294,1421348
05/11/2020,366,367.25,362.75,364.5,-1,-0.27%,186348,1396718
05/08/2020,363.5,367,363.25,365.5,1.75,+0.48%,200946,1395498
05/07/2020,361.75,365.75,361.75,363.75,1.75,+0.48%,288416,1394474
05/06/2020,365,365.5,361,362,-3,-0.82%,206895,1394789
05/05/2020,365.5,366.25,363.5,365,-1.25,-0.34%,198461,1397612
05/04/2020,367,368,364.75,366.25,-2.25,-0.61%,216962,1396685
05/01/2020,367.25,368.5,364.5,368.5,2,+0.55%,186522,1391282
04/30/2020,363.5,368.5,362.5,366.5,2.75,+0.76%,299303,1398355
04/29/2020,359.25,364.5,358.25,363.75,3.25,+0.90%,450285,1407173
04/28/2020,358,362,357.75,360.5,2.25,+0.63%,440087,1423461
04/27/2020,362.75,364,357,358.25,-5.5,-1.51%,383805,1454196
04/24/2020,364.5,366,360.25,363.75,-1,-0.27%,342120,1456168
04/23/2020,366.25,370,363.25,364.75,-0.5,-0.14%,473011,1471144
04/22/2020,364,368,361.25,365.25,2.75,+0.76%,460953,1485273
04/21/2020,365,365.25,357,362.5,-2.75,-0.75%,583555,1470777
04/20/2020,369,370.25,364.25,365.25,-5.25,-1.42%,407542,1474765
04/17/2020,369,372.75,369,370.5,2,+0.54%,270502,1461476
04/16/2020,370.25,371,367.5,368.5,-1.75,-0.47%,343860,1457208
04/15/2020,372.5,373.25,369.25,370.25,-2.25,-0.60%,425129,1452038
04/14/2020,374,375,371.5,372.5,-1.75,-0.47%,448962,1439982
04/13/2020,374.5,375.25,371,374.25,-0.25,-0.07%,336031,1441515
04/09/2020,371,376.5,370,374.5,3.75,+1.01%,387780,1425276
04/08/2020,371.5,372.25,368.5,370.75,-0.5,-0.13%,353923,1431184
04/07/2020,368.5,373,368.5,371.25,3.25,+0.88%,344881,1430281
04/06/2020,368.5,369.75,366.25,368,-2,-0.54%,252949,1429676
04/03/2020,369.25,371.75,367.75,370,0.5,+0.14%,361270,1424722
04/02/2020,369,373.25,367.75,369.5,0.75,+0.20%,356459,1419685
04/01/2020,378.5,378.5,368.5,368.75,-8.75,-2.32%,392823,1410902
03/31/2020,376.5,379.25,374,377.5,1.25,+0.33%,488559,1389346
03/30/2020,377.25,381.25,375,376.25,-3.5,-0.92%,226989,1378265
03/27/2020,383.75,384,378,379.75,-3.25,-0.85%,237275,1369855
03/26/2020,382.25,384,380.75,383,0.5,+0.13%,246700,1374327
03/25/2020,380.5,384.25,380.25,382.5,2.25,+0.59%,249451,1374735
03/24/2020,377.75,382.75,376.5,380.25,1,+0.26%,262473,1382708
03/23/2020,377.5,380.75,375,379.25,-0.25,-0.07%,232903,1398077
03/20/2020,379.75,383.5,378.5,379.5,1,+0.26%,418571,1403100
03/19/2020,378.25,385.75,377,378.5,0.25,+0.07%,491967,1409138
03/18/2020,379,382.25,376,378.25,-0.75,-0.20%,611371,1439449
03/17/2020,382,382.75,378.5,379,-2.75,-0.72%,492031,1440256
03/16/2020,384.5,388.5,381.25,381.75,-5.25,-1.36%,416531,1435203
03/13/2020,386,390.5,385.5,387,1.5,+0.39%,391336,1450294
03/12/2020,390,390,384.25,385.5,-4.5,-1.15%,397588,1456349
03/11/2020,393.5,394,389,390,-4.5,-1.14%,233110,1467673
03/10/2020,393.5,395,393,394.5,2.75,+0.70%,277559,1470043
03/09/2020,392.25,392.75,390,391.75,-3,-0.76%,462337,1480776
03/06/2020,393.25,396.25,392.5,394.75,1,+0.25%,344827,1478121
03/05/2020,395.5,396,392.5,393.75,-2.5,-0.63%,286618,1491018
03/04/2020,395.5,397,394.75,396.25,-0.5,-0.13%,330643,1503406
03/03/2020,393.25,397.5,393.25,396.75,3.5,+0.89%,381474,1501015
03/02/2020,391,393.75,390,393.25,1.5,+0.38%,298383,1491581
02/28/2020,392,392,390,391.75,-0.25,-0.06%,353697,1498154
02/27/2020,393.5,395.25,391,392,-2.5,-0.63%,636788,1511836
02/26/2020,395,397,394,394.5,-0.5,-0.13%,722687,1527853
02/25/2020,394.25,395.75,393,395,1,+0.25%,353534,1584614
02/24/2020,394.75,395.25,392,394,-1.25,-0.32%,490840,1592022
02/21/2020,395.75,398,394.75,395.25,-0.25,-0.06%,428964,1608043
02/20/2020,397.5,398,395,395.5,-1.75,-0.44%,393518,1620061
02/19/2020,398.25,398.5,396.25,397.25,-1.5,-0.38%,341346,1608631
02/18/2020,397,399,396.75,398.75,2.5,+0.63%,452619,1607877
02/14/2020,399,399.75,395.5,396.25,-3,-0.75%,465431,1602897
02/13/2020,399.5,399.5,398.25,399.25,-0.75,-0.19%,447768,1610553
02/12/2020,399.5,401.5,399.25,400,0,0.00%,495981,1590779
02/11/2020,400.75,401.75,399,400,-1,-0.25%,424102,1573430
02/10/2020,401,401.25,399.25,401,-1,-0.25%,449806,1565443
02/07/2020,400.25,402.25,399.75,402,1.75,+0.44%,519281,1575730
02/06/2020,402,402.75,399.75,400.25,-1.75,-0.44%,390396,1581889
02/05/2020,403.25,404.25,401.5,402,-2,-0.50%,254394,1574229
02/04/2020,402,404,402,404,1.5,+0.37%,337579,1567004
02/03/2020,403.5,404,402,402.5,-1.75,-0.43%,381142,1553133
01/31/2020,402.75,404.5,402.5,404.25,1.75,+0.43%,290088,1546203
01/30/2020,404.5,404.5,401.5,402.5,-1.75,-0.43%,281023,1537254
01/29/2020,405.75,406.75,403.5,404.25,-2,-0.49%,246180,1532889
01/28/2020,404.5,406.25,403,406.25,1.5,+0.37%,450360,1528284
01/27/2020,405.25,405.75,402.75,404.75,-2,-0.49%,455798,1541247
01/24/2020,409.5,409.75,406,406.75,-3.5,-0.85%,344526,1547130
01/23/2020,408,410.25,407.5,410.25,1.75,+0.43%,425818,1541460
01/22/2020,409,410.75,408.25,408.5,-1,-0.24%,258282,1532877
01/21/2020,409,410,408.25,409.5,-0.75,-0.18%,301666,1529460
01/17/2020,405.75,410.25,405.75,410.25,5.75,+1.42%,485391,1548002
01/16/2020,408.25,408.25,404,404.5,-5,-1.22%,386322,1581057
01/15/2020,410.75,411,408.5,409.5,-1.75,-0.43%,264943,1560240
01/14/2020,411.5,411.75,410.25,411.25,-1,-0.24%,214143,1556447
01/13/2020,411,412.25,410.75,412.25,1,+0.24%,258255,1549077
01/10/2020,409.25,412.5,407.75,411.25,2,+0.49%,431715,1540924
01/09/2020,408.25,410,408,409.25,0.25,+0.06%,234220,1519777
01/08/2020,407.75,409,407,409,0.25,+0.06%,251103,1509555
01/07/2020,408.75,409.5,407.75,408.75,-0.5,-0.12%,151832,1487222
01/06/2020,409.25,410,408.5,409.25,0,0.00%,160197,1489217
01/03/2020,411.75,411.75,409.25,409.25,-2.5,-0.61%,210719,1489808
01/02/2020,410.5,411.75,410.5,411.75,1.25,+0.30%,168229,1481417
12/31/2019,410.5,410.75,409.75,410.5,-1,-0.24%,135547,1472855
12/30/2019,410,411.5,410,411.5,1,+0.24%,180972,1477378
12/27/2019,410.25,411,409.75,410.5,-0.5,-0.12%,128005,1471040
12/26/2019,410,411,410,411,1,+0.24%,78798,1468600
12/24/2019,409.75,410.25,409.5,410,-0.25,-0.06%,73222,1465801
12/23/2019,409.5,410.25,409.25,410.25,0.75,+0.18%,118900,1465479
12/20/2019,409.5,410.25,408.75,409.5,-0.25,-0.06%,134528,1466665
12/19/2019,409,410.75,408.5,409.75,0.75,+0.18%,152488,1463901
12/18/2019,409.5,409.75,408.25,409,-1,-0.24%,208361,1474373
12/17/2019,411.25,411.25,409.75,410,-1.5,-0.36%,189638,1484315
12/16/2019,409,412,409,411.5,3.5,+0.86%,267115,1487811
12/13/2019,406.75,409,406.75,408,1,+0.25%,344355,1488383
12/12/2019,404,408.75,404,407,2.75,+0.68%,259435,1484241
12/11/2019,405.5,405.5,404,404.25,-1.5,-0.37%,211388,1491184
12/10/2019,404.5,406,404.5,405.75,1,+0.25%,154101,1478582
12/09/2019,406,406,404.5,404.75,-0.75,-0.18%,141384,1472773
12/06/2019,405.5,406.25,404.5,405.5,0,0.00%,157200,1466728
12/05/2019,406,406,404.75,405.5,-0.75,-0.18%,168141,1456701
12/04/2019,405.5,407.25,405.5,406.25,0.25,+0.06%,199814,1451615
12/03/2019,406.25,406.5,405.5,406,0.25,+0.06%,223046,1449806
12/02/2019,405.75,406.5,404.5,405.75,0,0.00%,247858,1453067
11/29/2019,406,407.25,405.25,405.75,0.75,+0.19%,225781,1457205
11/27/2019,406.75,407.5,404.75,405,-2.25,-0.55%,501751,1451381
11/26/2019,407.75,408.25,407,407.25,-1,-0.24%,532269,1505976
11/25/2019,407.75,408.5,407.5,408.25,1.5,+0.37%,518835,1540017
11/22/2019,406.75,407.75,406.5,406.75,-0.25,-0.06%,478708,1567108
11/21/2019,407.25,407.75,407,407,-0.5,-0.12%,366833,1643677
11/20/2019,408,408,407,407.5,-0.5,-0.12%,617230,1652887
11/19/2019,407.5,408.5,407.5,408,0.75,+0.18%,436375,1641549
11/18/2019,409,409,407,407.25,-1.25,-0.31%,425678,1612010
11/15/2019,410,410.75,408.5,408.5,-2,-0.49%,292613,1622404
11/14/2019,409.25,411,409.25,410.5,1,+0.24%,300933,1612916
11/13/2019,409.75,409.75,409.5,409.5,-0.5,-0.12%,424357,1626880
11/12/2019,409.5,410.25,409,410,0.5,+0.12%,469234,1610507
11/11/2019,410.5,411.5,409.25,409.5,-2,-0.49%,445812,1610205
11/08/2019,410.75,413.25,408.5,411.5,1,+0.24%,661885,1601179
11/07/2019,411.25,411.75,409.5,410.5,-1.25,-0.30%,437358,1591068
11/06/2019,412.25,412.25,411,411.75,0,0.00%,351561,1611927
11/05/2019,412.75,413.5,411.25,411.75,-1,-0.24%,302675,1609336
11/04/2019,413,413,412.5,412.75,-1,-0.24%,254854,1607245
11/01/2019,413.5,414.75,413.25,413.75,-0.25,-0.06%,257946,1603645
10/31/2019,414,414.5,413,414,-0.5,-0.12%,300189,1586082
10/30/2019,414.75,414.75,413.75,414.5,0.25,+0.06%,314290,1592647
10/29/2019,413.75,414.5,413.75,414.25,0.25,+0.06%,263586,1591878
10/28/2019,414,414.75,413.5,414,-0.75,-0.18%,190741,1598805
10/25/2019,414.5,415.25,414,414.75,0,0.00%,218722,1594009
10/24/2019,415.75,415.75,414.5,414.75,-0.5,-0.12%,224273,1605947
10/23/2019,415.25,415.25,414.25,415.25,0,0.00%,194447,1606977
10/22/2019,415,416,414.25,415.25,0,0.00%,225528,1608763
10/21/2019,415.5,416,414.75,415.25,-0.5,-0.12%,241770,1599739
10/18/2019,415,415.75,414.5,415.75,0,0.00%,214135,1595736
10/17/2019,414.5,416.5,414.5,415.75,0.5,+0.12%,243892,1581722
10/16/2019,416,416.5,413.5,415.25,-0.5,-0.12%,229632,1575198
10/15/2019,416.25,417,414.5,415.75,-1,-0.24%,231686,1570763
10/14/2019,417.25,417.75,416.25,416.75,0,0.00%,263210,1587291
10/11/2019,416.5,417.25,415.75,416.75,1,+0.24%,460563,1612449
10/10/2019,415.5,417.75,413.75,415.75,-1,-0.24%,525716,1613852
10/09/2019,417,417,415.75,416.75,0,0.00%,247472,1604167
10/08/2019,415.25,417.75,414.75,416.75,1,+0.24%,339748,1621187
10/07/2019,416,416.75,414.5,415.75,0.75,+0.18%,171683,1598633
10/04/2019,415,415.5,414.5,415,-0.5,-0.12%,184670,1599358
10/03/2019,415.25,416,415,415.5,0.25,+0.06%,205934,1595281
10/02/2019,415.75,416.5,414,415.25,-1,-0.24%,259924,1595241
10/01/2019,417.25,417.25,414.75,416.25,-1.75,-0.42%,351693,1602769
09/30/2019,414,418.25,413.5,418,4.5,+1.09%,542993,1614926
09/27/2019,414.75,415.25,413.5,413.5,-1.75,-0.42%,137823,1627979
09/26/2019,415.5,415.5,414,415.25,0,0.00%,283417,1624782
09/25/2019,415.75,415.75,414,415.25,0.25,+0.06%,184969,1615071
09/24/2019,414,415.5,413.5,415,0.25,+0.06%,224251,1615504
09/23/2019,413,415.75,413,414.75,1.25,+0.30%,149894,1615247
09/20/2019,415,415.25,413,413.5,-2,-0.48%,221139,1609733
09/19/2019,414.75,416,414,415.5,0.25,+0.06%,197482,1617701
09/18/2019,416,416,414.5,415.25,-0.25,-0.06%,216595,1622551
09/17/2019,418.5,418.5,414.75,415.5,-3,-0.72%,227235,1625789
09/16/2019,417,418.75,415.75,418.5,2.75,+0.66%,222202,1614609
09/13/2019,416.25,417,415.5,415.75,-1,-0.24%,244805,1626324
09/12/2019,413.75,417,410.75,416.75,2.75,+0.66%,514295,1635822
09/11/2019,414.75,415.5,412,414,-1,-0.24%,334786,1631300
09/10/2019,412.25,415.25,412.25,415,3.25,+0.79%,269477,1625371
09/09/2019,411,412.25,409.25,411.75,0.25,+0.06%,263370,1610042
09/06/2019,413.5,413.5,410.5,411.5,-1.25,-0.30%,239369,1591646
09/05/2019,413.25,414.75,412.5,412.75,0,0.00%,220833,1580510
09/04/2019,412.25,413.25,410.25,412.75,0,0.00%,316069,1575207
09/03/2019,415,415.25,412,412.75,-3.5,-0.84%,310969,1571335
08/30/2019,414.5,416.25,414.5,416.25,1.5,+0.36%,254350,1561829
08/29/2019,414,415.5,413.5,414.75,1.25,+0.30%,478890,1560861
08/28/2019,414,415,413.5,413.5,-0.75,-0.18%,579060,1586341
08/27/2019,415,415.25,414,414.25,-0.75,-0.18%,353631,1639672
08/26/2019,415.5,415.5,414.25,415,-0.25,-0.06%,347805,1665221
08/23/2019,415.5,415.5,414.5,415.25,0,0.00%,484040,1680964
08/22/2019,415,416,415,415.25,0.25,+0.06%,335185,1743333
08/21/2019,414.5,415.5,414.5,415,0.5,+0.12%,410433,1737243
08/20/2019,415,415,414,414.5,0,0.00%,393671,1743824
08/19/2019,414.75,415,414,414.5,-0.25,-0.06%,290458,1747661
08/16/2019,413.5,415,413.5,414.75,1.5,+0.36%,377454,1752322
08/15/2019,413.5,415.5,411.25,413.25,-0.5,-0.12%,376112,1756245
08/14/2019,415.75,416.25,413,413.75,-1.75,-0.42%,628974,1758137
08/13/2019,414.5,417.75,413.75,415.5,-0.5,-0.12%,1063003,1765396
08/12/2019,419.25,419.25,412.25,416,-3.25,-0.78%,911770,1772087
08/09/2019,418.5,419.5,418.25,419.25,0.5,+0.12%,518484,1776145
08/08/2019,416.5,419,416.5,418.75,3.25,+0.78%,514952,1798338
08/07/2019,415.5,416.5,414.75,415.5,0.5,+0.12%,472282,1805831
08/06/2019,418.75,418.75,415,415,-4,-0.95%,366447,1814664
08/05/2019,417.25,419,416.75,419,0.75,+0.18%,389869,1815792
08/02/2019,417,419,416.75,418.25,0.75,+0.18%,299807,1813392
08/01/2019,417,418.75,417,417.5,0.5,+0.12%,470728,1814142
07/31/2019,419.25,420,416.25,417,-3,-0.71%,479334,1803020
07/30/2019,419,420,419,420,-0.25,-0.06%,269176,1781850
07/29/2019,419.25,420.25,419,420.25,0.25,+0.06%,240255,1776475
07/26/2019,421.25,421.25,419.5,420,-1.5,-0.36%,280619,1780809
07/25/2019,422,422.25,421.25,421.5,-0.5,-0.12%,448777,1790663
07/24/2019,422.25,422.5,421.5,422,-0.25,-0.06%,254545,1792345
07/23/2019,421,422.25,420.25,422.25,1.5,+0.36%,377969,1783259
07/22/2019,420.25,421.5,420.25,420.75,0,0.00%,298116,1785770
07/19/2019,420.5,421,420,420.75,1.25,+0.30%,311107,1791833
07/18/2019,420.25,420.25,419.25,419.5,-1,-0.24%,426510,1795201
07/17/2019,420,420.75,419,420.5,1.25,+0.30%,330770,1801514
07/16/2019,420.5,421.5,417.75,419.25,-1.75,-0.42%,382777,1797311
07/15/2019,422.25,422.5,420.5,421,-0.75,-0.18%,461088,1798028
07/12/2019,420.75,422,420.75,421.75,1.25,+0.30%,463146,1801250
07/11/2019,418.5,421,418,420.5,1.25,+0.30%,461594,1783871
07/10/2019,417,420.25,416.5,419.25,1,+0.24%,286046,1780581
07/09/2019,417.25,418.25,415.5,418.25,0.25,+0.06%,326550,1780296
07/08/2019,419.5,419.5,417,418,-1.75,-0.42%,409512,1775117
07/05/2019,419.25,420.75,419,419.75,0,0.00%,233299,1752831
07/03/2019,418.5,420,417.25,419.75,1.25,+0.30%,364652,1752038
07/02/2019,414.75,418.75,414.75,418.5,4.25,+1.03%,386925,1746923
07/01/2019,415.25,418.5,413.5,414.25,0.25,+0.06%,548408,1743257
06/28/2019,418.25,420,412.25,414,-4.25,-1.02%,997704,1730941
06/27/2019,417.25,418.75,417.25,418.25,1.25,+0.30%,495798,1713968
06/26/2019,417.25,417.75,416.25,417,-0.5,-0.12%,545558,1733746
06/25/2019,417.25,418.75,417.25,417.5,1,+0.24%,533098,1761307
06/24/2019,416,417,415,416.5,1,+0.24%,513445,1760665
06/21/2019,415,416,415,415.5,0.75,+0.18%,638241,1765032
06/20/2019,414.25,416,413.75,414.75,0.25,+0.06%,530223,1854625
06/19/2019,414.5,415,413.75,414.5,0.25,+0.06%,514697,1844277
06/18/2019,413.5,415,413.5,414.25,0.5,+0.12%,584626,1841025
06/17/2019,415.25,416.25,413.75,413.75,-1,-0.24%,779785,1869185
06/14/2019,417,417.25,414,414.75,-3.5,-0.84%,875036,1856546
06/13/2019,419,419,417.25,418.25,0.75,+0.18%,990089,1868712
06/12/2019,417.25,419,416.5,417.5,0,0.00%,841237,1832997
06/11/2019,411.5,417.5,411,417.5,4.5,+1.09%,833333,1790591
06/10/2019,410,413,410,413,2.25,+0.55%,674173,1787203
06/07/2019,411,411,409.5,410.75,-0.5,-0.12%,486111,1777941
06/06/2019,413,413.5,410.5,411.25,-1.25,-0.30%,613057,1786957
06/05/2019,413.5,414.25,412.25,412.5,-2,-0.48%,495411,1796017
06/04/2019,413,415,412.75,414.5,1.75,+0.42%,668863,1797358
06/03/2019,411.25,413.25,410.25,412.75,2,+0.49%,584582,1791428
05/31/2019,415.25,418.25,410.25,410.75,-7,-1.68%,623664,1809846
05/30/2019,417.75,418.75,416.75,417.75,-1,-0.24%,713106,1820624
05/29/2019,419,420,417,418.75,0,0.00%,1041790,1810882
05/28/2019,417.75,419,417.5,418.75,3.5,+0.84%,926753,1818382
05/24/2019,418.25,418.5,414,415.25,-2.5,-0.60%,633211,1763466
05/23/2019,417,418.5,414.25,417.75,0,0.00%,734352,1731570
05/22/2019,417.5,419,417,417.75,0.25,+0.06%,606540,1738745
05/21/2019,418,419,416.75,417.5,2.25,+0.54%,932519,1742099
05/20/2019,414,417.75,414,415.25,1.25,+0.30%,751903,1724539
05/17/2019,414.5,416,412.75,414,-0.5,-0.12%,668951,1675726
05/16/2019,413.25,414.5,413.25,414.5,1.25,+0.30%,516474,1652238
05/15/2019,417,419,413,413.25,-3,-0.72%,647500,1640881
05/14/2019,414,417,414,416.25,2.75,+0.67%,880036,1636410
05/13/2019,410,413.5,408,413.5,-0.25,-0.06%,554300,1642214
05/10/2019,413.75,414,410.75,413.75,1,+0.24%,601790,1618536
05/09/2019,413,415,412,412.75,-4.5,-1.08%,564956,1607292
05/08/2019,415.5,418,415.5,417.25,1,+0.24%,348094,1606387
05/07/2019,415.5,417,415.5,416.25,0.25,+0.06%,311247,1611629
05/06/2019,414,416,410,416,-0.75,-0.18%,455486,1621351
05/03/2019,418,418,415.5,416.75,-0.5,-0.12%,289403,1620920
05/02/2019,416.25,420,416,417.25,0,0.00%,391679,1627591
05/01/2019,417.75,418,415,417.25,0.25,+0.06%,365839,1630924
04/30/2019,415,417,415,417,0.75,+0.18%,319647,1636675
04/29/2019,417,417.25,416.25,416.25,-0.5,-0.12%,737187,1629095
04/26/2019,416,417.25,416,416.75,1.25,+0.30%,515347,1687388
04/25/2019,413,415.5,413,415.5,1.5,+0.36%,743057,1808543
04/24/2019,415,415.75,414,414,-2.25,-0.54%,688720,1849033
04/23/2019,416.75,416.75,415,416.25,-0.75,-0.18%,557627,1840777
04/22/2019,416.5,417.25,416,417,-2.25,-0.54%,357856,1815924
04/18/2019,417.75,420,416.5,419.25,0.75,+0.18%,292470,1800802
04/17/2019,417,418.5,416.75,418.5,-0.5,-0.12%,366476,1795363
04/16/2019,418,419,417,419,-1,-0.24%,437613,1810497
04/15/2019,420,420,419,420,1,+0.24%,478711,1787978
04/12/2019,419,419.25,418.5,419,-1,-0.24%,251572,1783219
04/11/2019,420.5,420.5,418.25,420,-1,-0.24%,585656,1767889
04/10/2019,420.75,421,420.25,421,-0.25,-0.06%,586971,1752937
04/09/2019,418.5,421.25,417.25,421.25,1.5,+0.36%,648924,1748710
04/08/2019,420,420,418.5,419.75,-0.25,-0.06%,625747,1739921
04/05/2019,420,420,418.75,420,-1.75,-0.41%,589051,1754507
04/04/2019,419.75,421.75,419.75,421.75,2,+0.48%,348356,1794881
04/03/2019,418,420,418,419.75,1,+0.24%,311913,1815019
04/02/2019,418,418.75,417,418.75,1.75,+0.42%,388880,1823857
04/01/2019,417.5,418.75,417,417,1.25,+0.30%,516242,1817042
03/29/2019,417,418,415,415.75,-3,-0.72%,1127803,1849007
03/28/2019,416,419,416,418.75,3.25,+0.78%,227316,1827656
03/27/2019,415,415.5,415,415.5,-0.5,-0.12%,266450,1822323
03/26/2019,415,416,415,416,-0.25,-0.06%,326345,1813508
03/25/2019,415,416.25,415,416.25,0,0.00%,314954,1809795
03/22/2019,416,417,413.25,416.25,1,+0.24%,435018,1820847
03/21/2019,415,415.25,415,415.25,0.5,+0.12%,446317,1816855
03/20/2019,414.75,414.75,414.5,414.75,0,0.00%,186789,1809700
03/19/2019,415,415,414.75,414.75,-1.25,-0.30%,301714,1810048
03/18/2019,416,416,415,416,0.25,+0.06%,331899,1801108
03/15/2019,414,416,414,415.75,1.75,+0.42%,386671,1783193
03/14/2019,413.5,415,413,414,0.25,+0.06%,366145,1775708
03/13/2019,415,415,413.75,413.75,-1,-0.24%,327241,1771324
03/12/2019,410.5,414.75,410.5,414.75,3,+0.73%,518131,1757475
03/11/2019,411,411.75,411,411.75,-0.5,-0.12%,325976,1741975
03/08/2019,411,413.75,410.75,412.25,0,0.00%,417885,1730371
03/07/2019,412.75,412.75,412,412.25,-1.5,-0.36%,508568,1713056
03/06/2019,413,413.75,413,413.75,-0.75,-0.18%,265003,1689938
03/05/2019,414,415,414,414.5,-0.25,-0.06%,224516,1667797
03/04/2019,415,415.5,414.5,414.75,0.5,+0.12%,248054,1672510
03/01/2019,411,414.25,411,414.25,1.5,+0.36%,392095,1670887
02/28/2019,415,415,411,412.75,-3.25,-0.78%,329149,1650953
02/27/2019,416,416,416,416,-0.75,-0.18%,660368,1629608
02/26/2019,417,417,416,416.75,0.25,+0.06%,778354,1661824
02/25/2019,418,418,416.5,416.5,-2.5,-0.60%,903349,1654017
02/22/2019,419,419,419,419,0,0.00%,740506,1723612
02/21/2019,418,419,418,419,1.25,+0.30%,669662,1744584
02/20/2019,417.5,417.75,417.5,417.75,0.75,+0.18%,681450,1779049
02/19/2019,417,417,417,417,-0.25,-0.06%,511813,1786101
02/15/2019,417.25,417.25,417.25,417.25,-0.5,-0.12%,447025,1768883
02/14/2019,417.75,417.75,417.75,417.75,-1,-0.24%,475574,1750707
02/13/2019,418.75,418.75,418.75,418.75,-0.25,-0.06%,517622,1754028
02/12/2019,418,419,418,419,1.5,+0.36%,557577,1748355
02/11/2019,417.75,417.75,417.5,417.5,-0.25,-0.06%,622934,1762821
02/08/2019,417.5,418,416.5,417.75,0,0.00%,671628,1740549
02/07/2019,417.75,417.75,417.75,417.75,-0.75,-0.18%,549148,1725017
02/06/2019,417.25,418.5,417.25,418.5,0,0.00%,279499,1707791
02/05/2019,418.5,418.5,418.5,418.5,0.25,+0.06%,329030,1704301
02/04/2019,418.25,418.25,418.25,418.25,-0.25,-0.06%,276967,1694985
02/01/2019,419,419,418.5,418.5,0.5,+0.12%,269082,1696235
01/31/2019,419,419,418,418,-1,-0.24%,343815,1703091
01/30/2019,418,419,418,419,1.25,+0.30%,368661,1695280
01/29/2019,418,418,417,417.75,-1,-0.24%,309250,1690695
01/28/2019,417,418.75,417,418.75,0.25,+0.06%,165369,1669818
01/25/2019,417,418.5,416,418.5,1,+0.24%,262626,1668822
01/24/2019,417.5,417.5,417.5,417.5,-0.5,-0.12%,202479,1674553
01/23/2019,418,418,418,418,0.25,+0.06%,239837,1659540
01/22/2019,418,418,417.75,417.75,-0.25,-0.06%,361689,1659373
01/18/2019,417,419,416.5,418,-0.25,-0.06%,372185,1643928
01/17/2019,417,418.25,417,418.25,1.5,+0.36%,375734,1632750
01/16/2019,416,416.75,416,416.75,1,+0.24%,285000,1641123
01/15/2019,418,418,415,415.75,-2.25,-0.54%,414377,1641752
01/14/2019,416.5,418,416.5,418,0,0.00%,262604,1636546
01/11/2019,417,418,417,418,2.25,+0.54%,226273,1632301
01/10/2019,416,416,415.75,415.75,-2.5,-0.60%,329742,1631848
01/09/2019,418,418.25,418,418.25,1,+0.24%,366244,1628766
01/08/2019,417.25,417.25,417.25,417.25,-0.5,-0.12%,298716,1621715
01/07/2019,417.75,417.75,417.75,417.75,0.25,+0.06%,169136,1614074
01/04/2019,416,417.5,416,417.5,2,+0.48%,309682,1609035
01/03/2019,415,415.5,415,415.5,0.75,+0.18%,165325,1609825
01/02/2019,414.75,414.75,414.75,414.75,0.25,+0.06%,179900,1603118
12/31/2018,414.5,414.5,414.5,414.5,0.25,+0.06%,153113,1592333
12/28/2018,414.25,414.25,414.25,414.25,0,0.00%,144033,1581861
12/27/2018,414,414.25,414,414.25,-1,-0.24%,161949,1573562
12/26/2018,416,416,415,415.25,-1.25,-0.30%,140446,1574254
